,acc1,acc2,acc3,acc4,duration
970024,,,,,970024
970028,3;0;-9,0;-5;-10,-4;-35;-18,-17;-4;-4,970028
970299,,,,,970299
970302,0;0;1,-3;-1;-2,0;-7;-2,-1;2;-12,970302
970567,,,,,970567
970570,4;-6;-4,-2;-3;0,7;-2;-11,0;15;13,970570
970844,,,,,970844
970880,1;-24;7,14;-7;2,33;12;-15,2;-11;-11,970880
971144,,,,,971144
971147,33;16;-20,-17;-15;-17,-3;13;-24,-12;12;-7,971147
971418,,,,,971418
971426,1;1;-2,13;25;-9,3;6;4,5;-10;-19,971426
971695,,,,,971695
971698,-3;-13;-5,5;-24;1,11;6;5,-28;-46;1,971698
971971,,,,,971971
971980,5;25;14,17;-2;6,-9;-4;-19,-7;-9;-7,971980
972244,,,,,972244
972248,-10;-6;7,5;40;-15,7;-7;-9,2;-38;-12,972248
972520,,,,,972520
972528,0;-8;0,7;-1;-6,4;-15;-10,3;0;2,972528
972803,,,,,972803
972806,0;22;4,10;-11;-8,-10;-18;7,0;-15;4,972806
973072,,,,,973072
973074,13;1;-17,14;1;-27,0;-6;-9,1;15;6,973074
973345,,,,,973345
973348,22;13;-3,-8;6;14,8;-11;-5,-7;2;3,973348
973621,,,,,973621
973623,15;5;-6,1;-8;-5,13;-12;3,6;-10;12,973623
973896,,,,,973896
973899,-22;-1;19,-9;-6;9,10;-12;1,7;0;-11,973899
974166,,,,,974166
974169,-3;0;-7,4;-4;3,5;4;2,-2;-8;-4,974169
974446,,,,,974446
974449,-9;-15;6,0;9;4,-5;-3;10,18;19;-10,974449
974722,,,,,974722
974725,-14;-25;1,-16;2;16,-6;-14;15,-11;-8;11,974725
974997,,,,,974997
975000,-5;0;-13,18;6;-17,3;3;-5,7;-28;5,975000
975272,,,,,975272
975276,-5;-4;6,0;-2;0,5;-20;-12,-10;-9;-6,975276
975553,,,,,975553
975556,-1;3;3,12;-6;-3,-6;-9;16,-11;7;8,975556
975823,,,,,975823
975826,-4;-19;-8,-16;-8;1,0;-9;1,0;-12;-7,975826
976103,,,,,976103
976106,5;3;0,13;-1;-2,7;0;8,-9;-6;11,976106
976384,,,,,976384
976387,-1;0;0,-3;-9;1,2;3;0,-5;1;-11,976387
976651,,,,,976651
976660,-1;-7;3,5;-10;0,4;6;0,-2;5;-4,976660
976924,,,,,976924
976927,6;12;-17,-9;17;-12,-18;-1;10,4;5;2,976927
977201,,,,,977201
977208,23;0;-24,13;-3;13,-8;8;7,-9;0;11,977208
977474,,,,,977474
977477,1;-12;1,-8;-6;-1,4;0;13,3;-6;0,977477
977743,,,,,977743
977752,0;5;0,1;1;9,5;-6;19,2;7;6,977752
978012,,,,,978012
978015,-6;1;6,0;1;2,-5;-20;1,5;-7;1,978015
978283,,,,,978283
978286,-4;-1;7,1;2;12,1;1;-3,1;11;-4,978286
978551,,,,,978551
978554,-5;-1;-6,-5;-4;5,-6;4;-9,0;10;0,978554
978826,,,,,978826
978829,-1;-12;0,-3;-5;0,3;12;-8,13;18;2,978829
979101,,,,,979101
979104,2;4;0,-3;1;7,0;-5;2,0;-2;-6,979104
979373,,,,,979373
979375,-3;-1;-9,8;6;15,4;6;2,0;5;15,979375
979645,,,,,979645
979647,5;5;3,-4;3;-5,6;-2;3,0;2;3,979647
979914,,,,,979914
979917,0;14;5,7;8;5,-2;4;7,0;-4;8,979917
980190,,,,,980190
980193,2;2;23,0;1;13,-4;4;14,12;-5;32,980193
980465,,,,,980465
980468,3;1;2,-2;5;6,1;15;0,1;3;-9,980468
980740,,,,,980740
980748,-2;6;8,5;0;-16,6;-5;-5,0;12;-4,980748
981013,,,,,981013
981016,-1;-5;5,-1;0;4,-1;1;3,5;0;2,981016
981278,,,,,981278
981287,1;1;7,-3;15;1,2;2;-5,2;3;-5,981287
981553,,,,,981553
981556,0;-2;0,3;12;-3,5;6;-1,5;6;-1,981556
981822,,,,,981822
981825,6;0;2,0;-5;4,5;6;0,-7;7;0,981825
982098,,,,,982098
982100,10;7;-6,4;10;-4,0;2;1,3;5;-3,982100
982367,,,,,982367
982370,5;0;-1,0;5;-1,-2;-6;1,-4;-3;-4,982370
982642,,,,,982642
982645,4;-2;0,6;3;3,3;4;-3,-7;4;-1,982645
982914,,,,,982914
982917,0;-8;-1,8;-4;-1,5;4;-5,-1;-4;1,982917
983187,,,,,983187
983190,1;-1;2,0;-2;-4,7;-6;-2,6;-6;0,983190
983455,,,,,983455
983458,-3;2;1,-1;-10;4,0;1;4,4;-1;-3,983458
983730,,,,,983730
983733,3;-4;5,0;-5;4,0;-7;-1,1;1;7,983733
984006,,,,,984006
984009,0;-1;5,-6;0;3,-1;-4;0,-3;3;0,984009
984281,,,,,984281
984289,3;-10;8,5;1;9,-1;-2;5,0;-4;3,984289
984556,,,,,984556
984559,6;-3;0,4;-5;-1,0;4;0,1;-8;2,984559
984843,,,,,984843
984852,-1;-4;9,-1;0;13,-3;-5;8,-3;-2;9,984852
985120,,,,,985120
985122,3;-2;0,-1;0;4,4;-4;0,0;-4;0,985122
985392,,,,,985392
985400,2;-6;0,-2;9;-7,0;-10;3,0;-1;4,985400
985665,,,,,985665
985668,-2;-4;8,-2;-2;11,0;-5;5,-2;-2;-1,985668
985943,,,,,985943
985946,0;-2;3,1;-4;-2,-1;-1;3,-7;-6;-2,985946
986221,,,,,986221
986224,3;-4;2,2;-6;3,0;-6;3,2;0;-2,986224
986492,,,,,986492
986496,0;-5;3,0;-5;1,-7;-4;-3,-1;-11;-6,986496
986771,,,,,986771
986774,-2;1;2,-1;-3;9,-5;6;5,-1;-4;-1,986774
987043,,,,,987043
987046,-1;-8;1,8;-8;0,9;-10;-7,0;-3;1,987046
987317,,,,,987317
987320,4;7;5,4;-9;-2,-2;1;5,5;-11;15,987320
987584,,,,,987584
987587,3;-4;-1,-2;-4;1,0;0;4,6;0;-3,987587
987865,,,,,987865
987868,4;4;1,1;-10;-3,3;0;-3,-9;-5;22,987868
988135,,,,,988135
988138,0;-5;3,3;-1;5,0;-2;5,7;-7;1,988138
988410,,,,,988410
988420,2;-6;4,3;-11;2,5;0;-1,3;-7;0,988420
988686,,,,,988686
988689,0;-2;1,2;-7;-3,-1;-2;-16,7;-14;-3,988689
988960,,,,,988960
988984,1;-9;2,6;-5;1,5;-5;-3,3;-3;1,988984
989251,,,,,989251
989253,3;-6;-4,9;7;0,-4;-8;4,13;-4;-6,989253
989523,,,,,989523
989533,0;-13;8,6;-10;6,9;-11;2,21;-8;0,989533
989800,,,,,989800
989803,8;-1;6,6;-5;-6,14;-8;5,11;-1;0,989803
990073,,,,,990073
990076,5;11;-2,17;-3;10,1;3;5,14;4;7,990076
990351,,,,,990351
990354,8;0;4,6;0;4,5;-15;3,12;1;-5,990354
990624,,,,,990624
990627,4;-5;7,6;-2;3,7;-7;2,15;-4;0,990627
990900,,,,,990900
990903,23;-12;-5,3;-2;12,9;-9;11,10;11;5,990903
991172,,,,,991172
991174,12;4;10,8;-2;9,8;-5;-1,8;-8;-3,991174
991525,,,,,991525
991528,1;-4;3,7;2;-1,6;3;6,0;-2;5,991528
991801,,,,,991801
991804,2;6;5,5;4;-6,7;16;11,4;1;0,991804
992080,,,,,992080
992083,1;3;-2,4;11;0,3;0;-11,6;8;2,992083
992358,,,,,992358
992360,3;13;0,4;9;3,4;7;0,0;14;0,992360
992626,,,,,992626
992634,-3;9;1,-2;12;-11,-2;16;2,-1;17;-4,992634
992902,,,,,992902
992905,5;18;-2,-1;14;6,5;13;5,-2;20;4,992905
993178,,,,,993178
993186,1;12;-3,0;16;-4,-4;22;-2,-10;16;19,993186
993453,,,,,993453
993456,0;4;5,4;10;5,3;12;-5,-8;10;0,993456
993734,,,,,993734
993742,0;10;-1,0;4;-5,0;7;-6,-1;7;-3,993742
994003,,,,,994003
994007,0;14;8,-7;11;3,-8;13;-1,-4;16;-5,994007
994281,,,,,994281
994284,-13;16;5,-4;17;-3,-9;18;1,-2;11;1,994284
994561,,,,,994561
994564,2;12;0,-1;25;2,-2;33;4,-12;27;10,994564
994833,,,,,994833
994835,-7;23;1,-1;24;-4,-8;30;5,-5;26;1,994835
995118,,,,,995118
995121,-11;20;4,-3;24;6,-3;15;5,0;26;6,995121
995386,,,,,995386
995388,1;18;26,-3;27;12,6;17;-2,-10;14;1,995388
995667,,,,,995667
995671,-6;14;7,-4;19;2,2;6;5,3;12;-2,995671
995943,,,,,995943
995945,-11;15;1,1;7;2,-3;14;4,-5;11;4,995945
996219,,,,,996219
996222,-1;12;-4,6;5;1,-5;14;4,-3;15;10,996222
996487,,,,,996487
996490,-2;30;4,-16;12;14,-4;17;9,-14;22;1,996490
996767,,,,,996767
996770,-10;13;1,-5;19;14,0;17;0,-11;24;8,996770
997038,,,,,997038
997041,-13;24;-6,-5;6;-14,-10;23;-12,-12;21;5,997041
997311,,,,,997311
997314,-5;11;0,-4;16;-4,-1;12;1,-5;21;0,997314
997575,,,,,997575
997578,-6;27;1,-3;10;-2,-2;27;0,-5;21;2,997578
997844,,,,,997844
997853,-7;15;2,-2;21;0,2;17;0,-4;21;22,997853
998120,,,,,998120
998122,-7;26;5,0;23;15,-3;17;0,-2;15;2,998122
998390,,,,,998390
998397,-2;14;2,-4;9;2,0;9;2,-3;7;-1,998397
998664,,,,,998664
998667,-2;12;-3,-11;13;8,-8;1;11,11;23;-2,998667
998939,,,,,998939
998942,0;0;0,-8;7;-3,0;6;3,-8;1;0,998942
999221,,,,,999221
999223,1;3;1,-2;7;-4,0;2;0,5;-3;-1,999223
999483,,,,,999483
999486,-1;-3;-3,-3;6;1,11;10;-8,7;-6;2,999486
999759,,,,,999759
999762,11;4;-10,3;-11;-5,5;-4;-1,13;-2;6,999762
1000034,,,,,1000034
1000036,15;-8;-8,0;-18;-13,-2;19;-4,-13;-4;-12,1000036
1000310,,,,,1000310
1000313,0;-2;-10,-9;13;2,0;-8;-10,-4;-4;-10,1000313
1000582,,,,,1000582
1000585,1;-5;-15,-2;-5;-16,4;0;-13,-4;0;-5,1000585
1000856,,,,,1000856
1000859,3;-4;-16,0;0;-3,1;0;-2,-1;-1;-5,1000859
1001122,,,,,1001122
1001125,1;-3;4,0;0;1,1;-4;-1,1;-8;-10,1001125
1001400,,,,,1001400
1001402,4;-1;3,10;-5;-3,-1;-17;-3,0;-10;-10,1001402
1001673,,,,,1001673
1001676,6;-4;2,1;-4;-6,8;-3;-2,5;-2;-4,1001676
1001951,,,,,1001951
1001953,0;-2;-6,-2;-10;-2,0;-2;0,6;1;0,1001953
1002224,,,,,1002224
1002227,2;-6;-5,1;-4;0,-3;0;2,0;-5;-4,1002227
1002500,,,,,1002500
1002503,-3;-4;-3,-1;2;-2,-4;-15;-6,-4;-5;-3,1002503
1002774,,,,,1002774
1002777,-5;-2;-1,0;-14;-1,-1;0;3,-2;-5;1,1002777
1003058,,,,,1003058
1003060,-5;-6;5,-4;-13;5,-4;-6;-2,3;-9;-8,1003060
1003325,,,,,1003325
1003328,2;-4;10,-3;-9;-8,-3;-8;-3,-1;-7;-4,1003328
1003600,,,,,1003600
1003603,0;-10;1,3;-9;-1,2;-10;3,0;-5;0,1003603
1003873,,,,,1003873
1003875,1;-17;0,-1;-15;2,2;-10;1,6;-12;-3,1003875
1004145,,,,,1004145
1004148,0;-8;4,0;-9;4,6;-17;1,2;-16;5,1004148
1004413,,,,,1004413
1004417,-4;-12;-4,-2;-4;5,12;-10;-5,-1;-4;4,1004417
1004690,,,,,1004690
1004693,0;-7;-3,0;-3;3,0;-10;1,1;-11;3,1004693
1004964,,,,,1004964
1004967,2;-7;0,1;-13;-2,2;-15;-3,-1;-9;-5,1004967
1005239,,,,,1005239
1005242,1;-12;-2,0;-19;5,5;-7;-2,4;-4;0,1005242
1005511,,,,,1005511
1005514,0;-9;3,0;-7;-2,9;-10;-1,2;-12;1,1005514
1005784,,,,,1005784
1005786,4;-3;0,2;-19;0,-2;-11;-2,1;-11;-7,1005786
1006061,,,,,1006061
1006064,4;-18;0,-1;-16;4,0;-8;3,4;-12;4,1006064
1006332,,,,,1006332
1006336,2;-13;5,1;-12;6,0;-17;3,3;-10;-1,1006336
1006603,,,,,1006603
1006606,-5;-5;5,-2;-9;3,1;-9;2,0;-4;5,1006606
1006880,,,,,1006880
1006883,0;-11;3,-3;-9;5,0;-9;3,0;-3;4,1006883
1007151,,,,,1007151
1007153,-3;1;9,0;-7;5,1;-6;-3,1;-10;2,1007153
1007423,,,,,1007423
1007426,0;-10;-3,-4;-4;4,0;-9;-1,9;-5;-5,1007426
1007691,,,,,1007691
1007694,-2;-8;-6,-5;2;1,3;-2;1,3;0;0,1007694
1007992,,,,,1007992
1007995,3;-5;-2,0;0;-1,1;2;-8,1;-4;1,1007995
1008262,,,,,1008262
1008265,-1;-4;5,-2;-5;-1,-3;0;8,0;1;4,1008265
1008537,,,,,1008537
1008540,2;-2;-5,0;-2;0,3;0;2,0;7;9,1008540
1008805,,,,,1008805
1008807,0;3;-2,-4;10;1,4;14;1,-2;3;3,1008807
1009081,,,,,1009081
1009084,-2;1;-2,4;0;-8,3;5;-1,-3;5;8,1009084
1009351,,,,,1009351
1009354,0;3;-9,2;3;2,-4;-8;0,6;3;-1,1009354
1009624,,,,,1009624
1009627,2;6;3,1;2;5,0;3;0,1;1;0,1009627
1009900,,,,,1009900
1009903,-3;-11;4,0;-1;0,3;1;10,-2;-3;4,1009903
1010176,,,,,1010176
1010179,-2;2;-2,1;2;0,5;5;4,0;8;1,1010179
1010444,,,,,1010444
1010447,0;1;4,5;2;-1,-5;10;0,-6;-3;1,1010447
1010726,,,,,1010726
1010728,2;3;6,-6;0;4,1;5;-3,-3;-8;5,1010728
1011001,,,,,1011001
1011004,-4;13;-3,-1;4;-2,0;4;5,0;4;-2,1011004
1011276,,,,,1011276
1011278,-2;-1;-3,-4;5;11,2;-3;4,-11;-5;1,1011278
1011545,,,,,1011545
1011548,0;0;0,0;-2;9,-4;0;0,0;1;-1,1011548
1011825,,,,,1011825
1011828,-1;6;2,-2;3;-1,0;-4;3,0;-1;-4,1011828
1012096,,,,,1012096
1012099,0;2;3,0;0;5,0;-2;5,1;2;-7,1012099
1012378,,,,,1012378
1012381,5;-5;7,-5;3;9,-1;-5;4,-3;0;0,1012381
1012646,,,,,1012646
1012648,-1;3;0,5;-2;2,0;-2;0,5;4;0,1012648
1012926,,,,,1012926
1012929,0;-5;-10,0;-7;-6,1;5;4,-4;1;6,1012929
1013197,,,,,1013197
1013199,-3;-7;0,-2;-1;3,1;-2;0,5;-3;-1,1013199
1013477,,,,,1013477
1013480,2;0;7,-4;-4;0,-8;4;6,-9;-8;5,1013480
1013749,,,,,1013749
1013752,2;-6;2,0;10;3,0;-10;-3,-6;-7;-1,1013752
1014028,,,,,1014028
1014031,2;-4;0,0;4;1,0;3;-3,0;5;-4,1014031
1014299,,,,,1014299
1014302,1;-6;0,-2;5;6,2;-3;5,-5;-3;2,1014302
1014578,,,,,1014578
1014581,2;-8;-2,1;-2;0,-9;5;0,0;-5;-2,1014581
1014849,,,,,1014849
1014852,0;-5;-2,0;4;4,-2;-6;0,-3;-1;1,1014852
1015129,,,,,1015129
1015132,-1;0;-7,-1;1;4,-7;-10;6,4;5;0,1015132
1015399,,,,,1015399
1015402,2;-4;0,-4;-4;3,0;1;-2,1;-2;-1,1015402
1015678,,,,,1015678
1015682,-3;-4;2,-3;-5;-3,1;-1;-5,5;-3;5,1015682
1015956,,,,,1015956
1015959,-6;-4;0,-1;0;13,-3;1;6,0;1;3,1015959
1016229,,,,,1016229
1016232,-3;-6;0,-2;0;2,3;2;0,1;-14;7,1016232
1016500,,,,,1016500
1016503,8;0;2,0;-2;-6,7;9;-2,-1;4;0,1016503
1016773,,,,,1016773
1016781,-1;-18;3,1;-4;22,1;6;-7,1;7;-2,1016781
1017051,,,,,1017051
1017054,8;6;-2,-3;-1;-4,1;-2;2,-2;2;-2,1017054
1017322,,,,,1017322
1017329,2;0;0,0;10;1,-1;1;1,1;0;3,1017329
1017601,,,,,1017601
1017604,0;0;-1,6;-3;0,0;-4;-8,7;-2;-6,1017604
1017877,,,,,1017877
1017885,-1;2;0,2;0;-7,0;-8;4,7;-4;2,1017885
1018151,,,,,1018151
1018155,2;-1;0,-2;0;-2,-1;-1;-2,-3;-1;0,1018155
1018435,,,,,1018435
1018442,-1;1;11,-2;7;8,10;7;0,0;-4;-5,1018442
1018715,,,,,1018715
1018718,-1;4;11,5;4;-1,1;-4;0,0;-1;-4,1018718
1018984,,,,,1018984
1018992,0;-1;-2,3;-2;0,4;-1;-1,0;-1;-1,1018992
1019259,,,,,1019259
1019262,3;1;2,2;4;-1,2;-2;-11,1;-7;0,1019262
1019532,,,,,1019532
1019539,-2;-9;1,1;-2;-2,5;3;-1,2;0;-1,1019539
1019803,,,,,1019803
1019806,6;1;1,8;-2;-3,0;-3;5,3;0;6,1019806
1020080,,,,,1020080
1020089,3;-2;0,0;-7;5,2;0;-1,6;7;2,1020089
1020354,,,,,1020354
1020356,2;-5;9,-12;1;0,1;-1;-1,3;1;-3,1020356
1020623,,,,,1020623
1020632,5;6;-1,5;0;-4,0;1;-2,2;1;0,1020632
1020899,,,,,1020899
1020902,2;3;0,2;3;1,-3;-1;4,1;7;-5,1020902
1021169,,,,,1021169
1021177,1;-7;0,1;-1;1,2;-3;-1,0;-3;-2,1021177
1021443,,,,,1021443
1021446,4;-9;1,2;-1;3,5;-6;-2,0;-6;0,1021446
1021718,,,,,1021718
1021725,2;-5;1,2;-12;-1,4;-12;-1,0;-4;5,1021725
1021992,,,,,1021992
1021996,-6;-3;12,2;-7;-5,4;-5;3,0;-11;1,1021996
1022263,,,,,1022263
1022271,1;6;0,4;-18;3,8;-8;3,11;1;-2,1022271
1022538,,,,,1022538
1022541,0;-11;1,0;-11;-5,2;-9;-6,0;-4;5,1022541
1022807,,,,,1022807
1022814,-1;-16;2,-1;-5;6,0;0;10,0;-6;-2,1022814
1023082,,,,,1023082
1023084,0;-8;0,-3;1;1,0;0;-2,0;0;3,1023084
1023358,,,,,1023358
1023368,7;-3;-3,0;4;0,5;-4;-2,-3;0;4,1023368
1023633,,,,,1023633
1023636,-1;-6;-3,5;-16;-11,0;0;0,5;-2;-2,1023636
1023909,,,,,1023909
1023918,5;-7;-10,0;4;-3,-2;1;0,-3;-13;0,1023918
1024183,,,,,1024183
1024186,-3;-4;4,0;0;5,1;0;1,-3;2;-7,1024186
1024458,,,,,1024458
1024467,-1;-2;-2,4;-2;-7,7;-2;-7,0;-4;2,1024467
1024740,,,,,1024740
1024743,3;0;1,4;-2;3,6;2;6,-2;3;-7,1024743
1025009,,,,,1025009
1025036,-1;-3;-4,-3;-3;0,0;-5;3,0;-2;-2,1025036
1025302,,,,,1025302
1025305,0;-5;-1,2;-5;1,1;-1;-2,-1;-2;-3,1025305
1025571,,,,,1025571
1025581,-2;-1;-1,4;-4;-5,0;-4;0,0;0;6,1025581
1025849,,,,,1025849
1025851,-6;1;1,3;-7;-2,-1;-6;-2,2;-5;-3,1025851
1026122,,,,,1026122
1026130,-2;-1;2,3;3;0,-2;2;3,-2;0;0,1026130
1026398,,,,,1026398
1026401,0;2;6,1;-2;6,-3;0;0,2;4;-10,1026401
1026672,,,,,1026672
1026681,0;-1;1,1;-1;-2,2;-3;-3,2;-2;3,1026681
1026949,,,,,1026949
1026952,4;0;-1,-1;0;-5,0;9;-16,0;-1;-6,1026952
1027223,,,,,1027223
1027273,3;2;2,-3;1;-20,-7;7;15,-8;-10;10,1027273
1027535,,,,,1027535
1027538,6;4;7,-6;-6;-2,-2;-7;-4,5;0;-4,1027538
1027812,,,,,1027812
1027821,-9;-3;11,-5;4;2,-7;1;13,-3;3;11,1027821
1028088,,,,,1028088
1028091,0;5;-3,-9;-5;2,-4;-4;3,-3;-11;8,1028091
1028362,,,,,1028362
1028369,-4;-1;-11,-1;3;3,-1;-2;-9,-4;-2;0,1028369
1028638,,,,,1028638
1028641,-1;-1;-7,0;1;-11,0;-4;-4,0;1;1,1028641
1028907,,,,,1028907
1028915,-2;2;2,-7;9;6,5;3;-7,-4;-2;-2,1028915
1029182,,,,,1029182
1029185,0;-14;-1,-21;-6;-4,-13;6;1,0;13;-12,1029185
1029450,,,,,1029450
1029457,0;8;-7,-6;-10;4,6;20;3,1;4;0,1029457
1029726,,,,,1029726
1029728,-5;16;6,12;3;-2,-2;-13;0,10;2;0,1029728
1030000,,,,,1030000
1030009,0;-3;-1,0;-13;6,2;-2;-3,-3;14;-6,1030009
1030277,,,,,1030277
1030280,4;0;-10,-5;10;-8,0;-9;0,11;-2;-8,1030280
1030559,,,,,1030559
1030566,-2;-4;1,5;5;-3,5;-5;-2,7;3;-4,1030566
1030839,,,,,1030839
1030842,1;-7;1,4;-1;-7,-9;5;6,-5;2;-4,1030842
1031111,,,,,1031111
1031120,-4;-14;-12,-7;2;4,6;12;-13,7;-6;0,1031120
1031390,,,,,1031390
1031392,11;-10;-5,4;2;-10,-3;9;4,-8;7;11,1031392
1031660,,,,,1031660
1031668,0;-14;20,0;1;11,0;-4;0,8;5;0,1031668
1031941,,,,,1031941
1031943,3;-3;1,3;6;6,7;-2;-2,0;1;-1,1031943
1032215,,,,,1032215
1032224,-1;4;0,0;-12;-1,3;-4;0,0;-1;3,1032224
1032492,,,,,1032492
1032495,3;-5;3,5;-12;0,6;-3;5,2;3;1,1032495
1032760,,,,,1032760
1032763,1;0;1,3;-3;1,0;-8;1,0;-5;3,1032763
1033035,,,,,1033035
1033038,5;2;-4,1;-2;-3,2;-4;-1,3;-2;-4,1033038
1033305,,,,,1033305
1033307,3;3;-1,-1;-2;1,-2;-5;0,0;-7;-1,1033307
1033589,,,,,1033589
1033592,-1;5;2,1;-3;1,0;-6;-1,-1;3;2,1033592
1033861,,,,,1033861
1033864,-7;-7;0,-11;3;5,0;10;-25,-16;0;4,1033864
1034138,,,,,1034138
1034141,5;-3;0,2;-4;6,-1;-2;7,2;14;3,1034141
1034405,,,,,1034405
1034408,-8;0;0,-3;-13;6,-1;-2;-3,-2;-2;0,1034408
1034680,,,,,1034680
1034683,0;2;-1,1;-1;1,1;5;0,1;15;5,1034683
1034956,,,,,1034956
1034959,-6;1;11,2;-10;9,-4;-2;10,-2;-17;0,1034959
1035239,,,,,1035239
1035242,4;1;3,-2;-14;11,-5;-13;6,-5;-15;11,1035242
1035509,,,,,1035509
1035512,-4;-2;10,-2;-4;6,1;0;-1,2;3;-4,1035512
1035782,,,,,1035782
1035784,-1;-2;0,1;-11;17,-2;-3;14,5;5;13,1035784
1036051,,,,,1036051
1036054,5;-5;0,-6;8;2,-2;-1;3,-4;-2;0,1036054
1036326,,,,,1036326
1036329,2;-3;-2,3;-11;5,2;3;5,-1;0;-1,1036329
1036601,,,,,1036601
1036604,7;-20;16,-3;5;8,3;-11;-6,8;-5;-5,1036604
1036879,,,,,1036879
1036882,-1;0;11,11;-1;6,4;11;-3,-9;-10;-2,1036882
1037146,,,,,1037146
1037149,2;-6;-1,4;21;-5,9;-5;11,4;-9;3,1037149
1037421,,,,,1037421
1037424,-1;0;10,0;2;10,-13;-2;7,6;-13;4,1037424
1037696,,,,,1037696
1037699,0;-6;4,5;-2;-4,3;-8;-3,5;7;4,1037699
1037979,,,,,1037979
1037982,4;3;-2,0;-7;9,0;4;0,-6;0;0,1037982
1038248,,,,,1038248
1038252,-2;-1;4,1;0;6,-2;11;15,5;0;-1,1038252
1038522,,,,,1038522
1038525,0;-5;1,-1;-5;3,1;-4;3,-5;3;2,1038525
1038798,,,,,1038798
1038801,4;5;-4,-1;14;1,6;5;-6,1;0;3,1038801
1039072,,,,,1039072
1039075,2;6;5,-1;1;4,-3;2;10,2;3;6,1039075
1039341,,,,,1039341
1039344,0;1;2,0;-1;3,-4;8;7,-1;1;-5,1039344
1039618,,,,,1039618
1039621,0;4;0,4;1;-2,4;6;-2,0;5;0,1039621
1039885,,,,,1039885
1039888,4;-3;-7,6;17;12,1;3;10,-4;0;12,1039888
1040171,,,,,1040171
1040174,-3;4;4,-3;0;3,4;9;2,8;4;-3,1040174
1040449,,,,,1040449
1040452,0;7;0,3;5;-1,2;8;4,4;6;-2,1040452
1040724,,,,,1040724
1040728,-2;6;4,1;8;-1,4;14;-5,0;15;0,1040728
1040999,,,,,1040999
1041002,1;4;2,0;9;-5,-6;16;0,1;20;0,1041002
1041275,,,,,1041275
1041278,13;-5;-3,13;16;7,7;15;-2,-5;15;0,1041278
1041550,,,,,1041550
1041553,5;23;0,4;2;0,14;0;4,3;7;-9,1041553
1041825,,,,,1041825
1041827,10;15;-5,0;4;6,3;9;-8,-2;21;0,1041827
1042100,,,,,1042100
1042103,0;9;-1,2;7;-2,0;-1;-1,1;9;-3,1042103
1042382,,,,,1042382
1042384,-1;9;1,2;7;0,1;12;1,0;13;3,1042384
1042651,,,,,1042651
1042654,-2;4;6,9;9;0,-1;8;16,3;0;11,1042654
1042932,,,,,1042932
1042934,-2;2;-1,-13;20;2,-7;12;-7,-8;25;-5,1042934
1043201,,,,,1043201
1043204,7;4;-1,7;-7;-2,7;1;-13,3;5;22,1043204
1043502,,,,,1043502
1043505,-8;13;-12,0;16;-13,0;-4;10,-9;0;-5,1043505
1043778,,,,,1043778
1043781,-7;-12;4,5;-4;-14,0;0;-16,3;2;-10,1043781
1044052,,,,,1044052
1044056,-3;2;3,2;2;5,0;2;-4,5;1;-6,1044056
1044331,,,,,1044331
1044334,2;-1;3,5;-4;2,-1;6;2,3;3;2,1044334
1044610,,,,,1044610
1044613,-3;-1;3,-4;-3;0,0;-7;-2,0;3;0,1044613
1044878,,,,,1044878
1044881,-4;3;-1,0;1;-2,0;-6;-4,0;-7;-5,1044881
1045152,,,,,1045152
1045155,2;3;4,-4;-3;0,1;-3;0,0;-11;-2,1045155
1045423,,,,,1045423
1045426,-4;-9;-4,0;-3;0,-2;-2;-7,-3;-5;-2,1045426
1045704,,,,,1045704
1045706,-1;-7;-2,1;0;3,1;-2;0,0;2;0,1045706
1045979,,,,,1045979
1045982,-1;-2;-2,2;-9;-10,3;0;0,-5;-7;-3,1045982
1046255,,,,,1046255
1046257,-6;-5;1,4;3;-7,0;-7;-3,0;-10;-4,1046257
1046536,,,,,1046536
1046539,-11;-5;11,3;1;-2,-3;0;0,-1;-15;2,1046539
1046812,,,,,1046812
1046814,0;-4;0,-1;1;-4,2;2;5,1;-1;1,1046814
1047079,,,,,1047079
1047083,2;3;-4,1;0;0,3;-1;-4,1;-9;-10,1047083
1047356,,,,,1047356
1047359,-5;-11;4,-1;-4;-2,0;0;6,-7;-3;0,1047359
1047638,,,,,1047638
1047641,2;-7;0,2;-4;-11,4;7;-5,0;-3;-7,1047641
1047913,,,,,1047913
1047916,0;0;-3,0;-3;-6,5;-2;-21,6;-2;-5,1047916
1048181,,,,,1048181
1048184,-12;2;8,-1;1;-4,-2;5;1,-3;-11;4,1048184
1048463,,,,,1048463
1048466,-10;-3;5,-2;3;-4,-6;9;10,-11;-8;10,1048466
1048732,,,,,1048732
1048734,8;6;1,2;-1;11,5;-9;4,2;-7;-1,1048734
1049008,,,,,1049008
1049011,-3;0;-2,-1;-2;-3,1;0;-11,1;3;-8,1049011
1049282,,,,,1049282
1049285,-3;-8;4,-13;-8;4,-5;-7;1,0;6;9,1049285
1049558,,,,,1049558
1049561,-7;-6;11,3;-11;10,4;-6;8,7;-12;1,1049561
1049832,,,,,1049832
1049834,3;-17;0,4;-7;9,-7;0;7,6;0;-3,1049834
1050107,,,,,1050107
1050110,2;-12;-8,3;10;0,-2;-10;6,11;-11;-4,1050110
1050381,,,,,1050381
1050384,4;2;2,-4;15;4,7;3;-10,1;1;-6,1050384
1050653,,,,,1050653
1050656,-2;-4;-1,-6;-2;-2,0;-17;-4,-1;0;0,1050656
