,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
1608,-12;5;-3,-15;9;-2,-17;3;-3,-14;0;-4,262309,6,2021-10-27
1609,,,,,262582,6,2021-10-27
1610,-17;0;-9,-12;0;0,-13;4;-2,-15;6;-2,262584,6,2021-10-27
1611,,,,,262856,6,2021-10-27
1612,-16;9;-11,-16;7;-5,-11;4;-3,-18;4;-3,262864,6,2021-10-27
1613,,,,,263126,6,2021-10-27
1614,-11;8;-8,-15;4;-8,-21;10;-11,-19;6;-14,263129,6,2021-10-27
1615,,,,,263396,6,2021-10-27
1616,-19;6;-14,-13;1;-4,-8;0;-13,-11;1;-2,263404,6,2021-10-27
1617,,,,,263676,6,2021-10-27
1618,-13;-1;-2,-19;0;-8,-14;3;-17,-21;-5;0,263680,6,2021-10-27
1619,,,,,263948,6,2021-10-27
1620,-15;7;-10,-17;14;-5,-10;-4;-3,-10;0;0,263955,6,2021-10-27
1621,,,,,264221,6,2021-10-27
1622,-17;3;0,-15;8;-14,-11;-1;-11,-11;2;-4,264224,6,2021-10-27
1623,,,,,264491,6,2021-10-27
1624,-15;4;-1,-12;2;-4,-8;5;-7,-3;6;-5,264499,6,2021-10-27
1625,,,,,264765,6,2021-10-27
1626,-6;6;-1,-11;-7;4,-11;-9;4,-12;0;-3,264768,6,2021-10-27
1627,,,,,265040,6,2021-10-27
1628,-9;-3;-10,-8;2;-4,-13;0;-1,-12;-2;-10,265043,6,2021-10-27
1629,,,,,265322,6,2021-10-27
1630,-12;0;-12,-16;-2;0,-11;1;-6,-16;1;0,265325,6,2021-10-27
1631,,,,,265597,6,2021-10-27
1632,-13;3;0,-13;-2;2,-11;0;-4,-14;2;0,265601,6,2021-10-27
1633,,,,,265879,6,2021-10-27
1634,-13;-3;-3,-11;3;-2,-9;-4;-6,-11;4;6,265882,6,2021-10-27
1635,,,,,266153,6,2021-10-27
1636,-15;-1;0,-11;1;-3,-16;-1;1,-15;3;0,266157,6,2021-10-27
1637,,,,,266430,6,2021-10-27
1638,-11;0;-1,-8;0;-7,-14;0;-4,-10;-1;3,266433,6,2021-10-27
1639,,,,,266700,6,2021-10-27
1640,-10;-6;-2,-17;-9;2,-12;-7;-6,-6;-6;1,266703,6,2021-10-27
1641,,,,,266975,6,2021-10-27
1642,-7;-5;2,-8;-8;-2,-11;-9;3,-6;-9;-1,266977,6,2021-10-27
1643,,,,,267243,6,2021-10-27
1644,-7;-7;-6,-5;-6;5,-4;-8;2,-5;-2;-3,267246,6,2021-10-27
1645,,,,,267524,6,2021-10-27
1646,-7;-11;7,-6;-11;0,-3;-2;-2,-6;-13;1,267527,6,2021-10-27
1647,,,,,267803,6,2021-10-27
1648,-6;-10;1,-7;-8;3,-4;-10;0,-2;-11;-1,267806,6,2021-10-27
1649,,,,,268076,6,2021-10-27
1650,-6;-11;-7,-2;-11;-2,-1;-13;-3,-2;-8;5,268079,6,2021-10-27
1651,,,,,268343,6,2021-10-27
1652,-1;-12;6,-3;-8;-6,-5;-15;5,-5;-10;0,268346,6,2021-10-27
1653,,,,,268619,6,2021-10-27
1654,-2;-6;0,0;-5;-1,-3;-12;7,-2;-7;-3,268626,6,2021-10-27
1655,,,,,268894,6,2021-10-27
1656,1;-6;6,3;-10;-3,0;-9;-1,5;-5;2,268897,6,2021-10-27
1657,,,,,269170,6,2021-10-27
1658,-5;-9;3,-3;-9;12,-6;-6;0,-2;-7;-4,269178,6,2021-10-27
1659,,,,,269445,6,2021-10-27
1660,-3;-5;2,-3;-1;-5,0;-5;1,2;-7;-1,269447,6,2021-10-27
1661,,,,,269707,6,2021-10-27
1662,3;-9;0,0;-8;5,-4;-9;4,0;-6;-1,269715,6,2021-10-27
1663,,,,,269983,6,2021-10-27
1664,-2;-16;0,-2;-11;8,3;-9;-1,-3;-6;0,269986,6,2021-10-27
1665,,,,,270260,6,2021-10-27
1666,1;-5;0,1;-6;0,2;-10;1,1;-4;0,270268,6,2021-10-27
1667,,,,,270533,6,2021-10-27
1668,0;-5;-6,1;-1;0,-3;0;-3,-1;-1;-2,270536,6,2021-10-27
1669,,,,,270811,6,2021-10-27
1670,-5;0;-1,-1;1;2,0;0;1,-3;2;0,270813,6,2021-10-27
1671,,,,,271096,6,2021-10-27
1672,0;5;5,-3;-6;1,-5;-3;6,0;-2;0,271098,6,2021-10-27
1673,,,,,271366,6,2021-10-27
1674,-5;0;5,-5;3;0,-6;0;-3,-6;0;7,271368,6,2021-10-27
1675,,,,,271641,6,2021-10-27
1676,-3;-2;-3,-1;2;-19,1;3;-3,0;2;0,271644,6,2021-10-27
1677,,,,,271910,6,2021-10-27
1678,-5;0;-4,-4;1;8,-3;5;-5,-1;-1;-8,271912,6,2021-10-27
1679,,,,,272190,6,2021-10-27
1680,-3;0;2,-3;-2;7,-2;2;-8,-2;0;0,272192,6,2021-10-27
1681,,,,,272460,6,2021-10-27
1682,-5;-1;-1,-7;0;-4,-1;-2;3,0;0;-8,272463,6,2021-10-27
1683,,,,,272742,6,2021-10-27
1684,-4;-1;1,-4;-8;4,2;0;5,-3;5;-3,272745,6,2021-10-27
1685,,,,,273017,6,2021-10-27
1686,-7;-2;2,-3;2;-4,-4;-7;-6,-3;-3;8,273019,6,2021-10-27
1687,,,,,273286,6,2021-10-27
1688,-3;2;0,-4;-1;0,-7;-2;-1,-8;-5;-5,273294,6,2021-10-27
1689,,,,,273561,6,2021-10-27
1690,-9;3;0,-7;-2;1,-1;0;-9,-3;0;-6,273564,6,2021-10-27
1691,,,,,273837,6,2021-10-27
1692,-8;-2;1,-7;1;0,-8;1;-4,-9;-1;3,273846,6,2021-10-27
1693,,,,,274112,6,2021-10-27
1694,-11;3;2,-8;0;-1,-9;5;-4,-12;1;4,274115,6,2021-10-27
1695,,,,,274382,6,2021-10-27
1696,-11;-4;0,-1;-2;-2,-1;1;-8,0;10;-4,274384,6,2021-10-27
1697,,,,,274657,6,2021-10-27
1698,-5;6;-2,-9;-1;-5,-1;1;1,-1;0;-1,274660,6,2021-10-27
1699,,,,,274925,6,2021-10-27
1700,1;-2;-6,0;7;-9,4;-2;0,-5;3;2,274928,6,2021-10-27
1701,,,,,275220,6,2021-10-27
1702,3;0;6,0;1;1,-4;0;2,-8;1;3,275223,6,2021-10-27
1703,,,,,275491,6,2021-10-27
1704,-1;8;7,-6;2;4,-9;0;-1,-5;-3;9,275493,6,2021-10-27
1705,,,,,275763,6,2021-10-27
1706,-5;4;3,-4;0;-2,-8;-5;1,-8;-7;-2,275766,6,2021-10-27
1707,,,,,276040,6,2021-10-27
1708,-2;4;6,-5;1;-6,-3;-1;0,0;-3;6,276042,6,2021-10-27
1709,,,,,276317,6,2021-10-27
1710,-8;2;-8,-8;-6;0,-1;-9;0,-6;-2;12,276320,6,2021-10-27
1711,,,,,276583,6,2021-10-27
1712,0;-3;-2,5;-15;7,-9;-3;-8,0;-10;11,276586,6,2021-10-27
1713,,,,,276866,6,2021-10-27
1714,-2;-5;-1,0;-2;-6,2;-4;2,0;0;0,276869,6,2021-10-27
1715,,,,,277140,6,2021-10-27
1716,-6;-2;2,3;-7;-4,1;-1;1,-10;-4;-2,277143,6,2021-10-27
1717,,,,,277412,6,2021-10-27
1718,-4;-2;3,-2;0;3,0;-3;-5,3;-4;-1,277421,6,2021-10-27
1719,,,,,277684,6,2021-10-27
1720,3;1;0,2;-2;0,2;-1;0,0;-9;0,277687,6,2021-10-27
1721,,,,,277962,6,2021-10-27
1722,1;-3;4,0;-2;-4,-2;-7;0,-1;-4;0,277969,6,2021-10-27
1723,,,,,278235,6,2021-10-27
1724,6;2;-8,2;-2;-7,2;2;2,7;-4;7,278238,6,2021-10-27
1725,,,,,278504,6,2021-10-27
1726,3;4;-4,1;-4;2,7;-3;9,3;-4;-4,278507,6,2021-10-27
1727,,,,,278778,6,2021-10-27
1728,15;6;11,-6;-2;-9,0;-4;16,3;-4;0,278781,6,2021-10-27
1729,,,,,279052,6,2021-10-27
1730,5;-2;1,7;-6;2,9;1;7,10;-12;-6,279055,6,2021-10-27
1731,,,,,279323,6,2021-10-27
1732,12;1;10,9;2;7,4;-6;3,12;0;3,279325,6,2021-10-27
1733,,,,,279592,6,2021-10-27
1734,3;2;-4,4;0;6,7;-1;1,13;-1;3,279596,6,2021-10-27
1735,,,,,279870,6,2021-10-27
1736,15;1;-8,16;-5;-3,19;-1;11,15;-3;0,279873,6,2021-10-27
1737,,,,,280142,6,2021-10-27
1738,19;-3;1,11;-6;3,13;-6;13,9;0;0,280145,6,2021-10-27
1739,,,,,280419,6,2021-10-27
1740,8;-14;8,14;-9;1,14;-11;2,15;-13;16,280422,6,2021-10-27
1741,,,,,280690,6,2021-10-27
1742,10;-7;-3,19;-4;6,15;-6;7,12;-2;4,280692,6,2021-10-27
1743,,,,,280962,6,2021-10-27
1744,10;-3;0,12;-4;0,10;-1;0,9;-3;2,280965,6,2021-10-27
1745,,,,,281232,6,2021-10-27
1746,8;-8;0,7;-7;2,4;-5;0,5;-5;5,281235,6,2021-10-27
1747,,,,,281506,6,2021-10-27
1748,-4;2;-17,-1;-4;-7,3;-6;3,2;-2;3,281513,6,2021-10-27
1749,,,,,281782,6,2021-10-27
1750,3;-2;5,-2;-2;-1,-7;-9;0,7;-1;-6,281785,6,2021-10-27
1751,,,,,282056,6,2021-10-27
1752,5;-1;0,8;0;4,12;-6;2,13;-4;-6,282065,6,2021-10-27
1753,,,,,282342,6,2021-10-27
1754,14;0;0,12;-6;0,17;-4;6,18;-2;5,282345,6,2021-10-27
1755,,,,,282610,6,2021-10-27
1756,12;-3;1,14;-6;1,18;0;1,15;-1;6,282612,6,2021-10-27
1757,,,,,282883,6,2021-10-27
1758,15;0;3,15;-3;6,16;-5;0,15;-10;3,282886,6,2021-10-27
1759,,,,,283159,6,2021-10-27
1760,16;0;3,19;2;4,19;-1;2,16;-7;3,283161,6,2021-10-27
1761,,,,,283433,6,2021-10-27
1762,22;0;3,20;0;0,18;2;6,11;3;6,283437,6,2021-10-27
1763,,,,,283703,6,2021-10-27
1764,5;0;1,5;3;0,5;3;2,0;6;0,283706,6,2021-10-27
1765,,,,,283978,6,2021-10-27
1766,3;4;1,2;6;0,5;6;0,0;18;-5,283981,6,2021-10-27
1767,,,,,284253,6,2021-10-27
1768,-3;21;1,5;12;-3,-1;18;2,1;26;2,284256,6,2021-10-27
1769,,,,,284528,6,2021-10-27
1770,3;22;2,-1;26;0,-1;33;-1,8;22;4,284531,6,2021-10-27
1771,,,,,284800,6,2021-10-27
1772,2;36;2,5;28;6,9;30;5,9;31;3,284803,6,2021-10-27
1773,,,,,285073,6,2021-10-27
1774,11;26;3,8;19;7,3;23;2,2;32;-8,285080,6,2021-10-27
1775,,,,,285343,6,2021-10-27
1776,3;21;0,6;16;-10,4;21;-5,0;25;0,285346,6,2021-10-27
1777,,,,,285611,6,2021-10-27
1778,-7;20;-1,0;18;18,-3;24;5,0;28;-4,285619,6,2021-10-27
1779,,,,,285886,6,2021-10-27
1780,-5;23;-13,-4;22;-11,-6;22;4,-2;29;-2,285888,6,2021-10-27
1781,,,,,286151,6,2021-10-27
1782,-3;31;-3,-6;30;5,-1;35;-13,-3;24;1,286159,6,2021-10-27
1783,,,,,286425,6,2021-10-27
1784,0;22;-1,-4;25;4,-3;28;0,-4;28;-7,286428,6,2021-10-27
1785,,,,,286699,6,2021-10-27
1786,-4;26;-5,-2;22;-3,-6;22;2,-4;20;0,286702,6,2021-10-27
1787,,,,,286974,6,2021-10-27
1788,-7;16;5,-5;14;-2,-10;14;-1,-10;11;-1,286978,6,2021-10-27
1789,,,,,287251,6,2021-10-27
1790,-11;9;-2,-7;16;1,-14;14;4,-8;2;0,287254,6,2021-10-27
1791,,,,,287525,6,2021-10-27
1792,-8;-1;2,-12;-1;0,-13;-4;1,-15;-2;-6,287528,6,2021-10-27
1793,,,,,287801,6,2021-10-27
1794,-15;0;1,-15;0;2,-14;0;-2,-16;-3;-4,287803,6,2021-10-27
1795,,,,,288075,6,2021-10-27
1796,-8;-4;-11,-14;-6;1,-14;-4;2,-17;4;0,288078,6,2021-10-27
1797,,,,,288347,6,2021-10-27
1798,-12;1;-7,-16;-9;3,-18;-11;0,-12;-6;-10,288349,6,2021-10-27
1799,,,,,288626,6,2021-10-27
1800,-12;0;-1,-11;6;-5,-19;2;1,-12;5;-1,288629,6,2021-10-27
1801,,,,,288902,6,2021-10-27
1802,-19;-9;-2,-16;-9;-4,-6;-6;0,-13;0;6,288904,6,2021-10-27
1803,,,,,289182,6,2021-10-27
1804,-13;12;6,-8;0;-5,-11;-9;-5,-14;-5;-9,289185,6,2021-10-27
1805,,,,,289460,6,2021-10-27
1806,-15;-12;-3,-13;0;-11,-12;-2;0,-15;-1;-7,289462,6,2021-10-27
1807,,,,,289734,6,2021-10-27
1808,-19;-9;-6,-20;-9;-11,-20;1;1,-19;-1;-2,289736,6,2021-10-27
1809,,,,,290002,6,2021-10-27
1810,-15;-1;-13,-25;-11;0,-21;0;-10,-15;-2;-16,290006,6,2021-10-27
1811,,,,,290284,6,2021-10-27
1812,-19;-15;-8,-16;-8;-12,-16;-2;8,-18;-1;0,290287,6,2021-10-27
1813,,,,,290553,6,2021-10-27
1814,-17;-1;-6,-15;-6;0,-23;-2;-9,-17;-17;-4,290556,6,2021-10-27
1815,,,,,290830,6,2021-10-27
1816,-15;-10;0,-15;-4;-2,-17;8;0,-9;-12;-7,290837,6,2021-10-27
1817,,,,,291103,6,2021-10-27
1818,-18;-12;0,-17;-3;1,-21;-7;-16,-23;5;14,291106,6,2021-10-27
1819,,,,,291380,6,2021-10-27
1820,-18;9;-8,-16;2;-4,-14;0;-8,-24;3;-8,291388,6,2021-10-27
1821,,,,,291654,6,2021-10-27
1822,-18;3;8,-17;5;7,-19;0;2,-15;3;-6,291657,6,2021-10-27
1823,,,,,291923,6,2021-10-27
1824,-19;-7;10,-16;-2;3,-15;-6;-4,-12;0;-3,291931,6,2021-10-27
1825,,,,,292192,6,2021-10-27
1826,-7;-2;-9,-15;10;-11,-15;8;-5,-14;0;3,292195,6,2021-10-27
1827,,,,,292461,6,2021-10-27
1828,-19;-2;-7,-18;1;-8,-4;-2;-5,-17;-4;-6,292470,6,2021-10-27
1829,,,,,292731,6,2021-10-27
1830,-10;-1;-14,-4;7;-14,-16;-1;0,-10;-5;11,292734,6,2021-10-27
1831,,,,,293001,6,2021-10-27
1832,-11;7;-7,-18;0;5,-11;3;8,-11;6;-4,293004,6,2021-10-27
1833,,,,,293276,6,2021-10-27
1834,0;-4;1,0;-5;-8,-16;-6;-10,-22;-3;-7,293279,6,2021-10-27
1835,,,,,293544,6,2021-10-27
1836,-14;4;-5,-1;-15;-11,-16;2;-10,-14;-6;2,293548,6,2021-10-27
1837,,,,,293819,6,2021-10-27
1838,-14;-2;-17,-7;-1;-5,-16;-11;20,-5;4;-38,293822,6,2021-10-27
1839,,,,,294090,6,2021-10-27
1840,-11;7;-9,-13;-12;0,-15;-4;-12,-23;-3;21,294093,6,2021-10-27
1841,,,,,294364,6,2021-10-27
1842,-18;7;6,-13;0;-6,-17;15;-3,-9;4;0,294366,6,2021-10-27
1843,,,,,294638,6,2021-10-27
1844,-14;5;5,-4;0;4,-6;-19;19,-12;0;6,294641,6,2021-10-27
1845,,,,,294915,6,2021-10-27
1846,-15;7;3,11;13;5,0;2;-12,-16;-3;2,294917,6,2021-10-27
1847,,,,,295183,6,2021-10-27
1848,-11;-2;-14,-17;-6;-4,-15;9;-26,-10;0;17,295186,6,2021-10-27
1849,,,,,295464,6,2021-10-27
1850,-16;-5;2,-9;0;-4,-18;10;-5,-29;-3;-5,295468,6,2021-10-27
1851,,,,,295734,6,2021-10-27
1852,-5;13;-3,-3;14;-18,-12;3;2,-5;2;-17,295737,6,2021-10-27
1853,,,,,296020,6,2021-10-27
1854,-4;-4;-8,-4;-3;-4,-4;-7;1,-6;1;-22,296024,6,2021-10-27
1855,,,,,296296,6,2021-10-27
1856,-10;18;-20,-9;0;9,-8;2;6,-11;16;-12,296299,6,2021-10-27
1857,,,,,296565,6,2021-10-27
1858,-20;4;4,-11;1;1,-11;19;-7,-4;4;-8,296572,6,2021-10-27
1859,,,,,296841,6,2021-10-27
1860,-7;8;-10,-5;10;0,-12;8;-2,-14;6;-7,296844,6,2021-10-27
1861,,,,,297110,6,2021-10-27
1862,0;3;13,-20;5;6,4;7;-7,0;5;2,297118,6,2021-10-27
1863,,,,,297385,6,2021-10-27
1864,-8;-10;5,-7;14;1,-7;-3;9,-8;13;-11,297388,6,2021-10-27
1865,,,,,297660,6,2021-10-27
1866,-12;7;9,-11;8;-3,-8;23;-22,-7;-9;-26,297668,6,2021-10-27
1867,,,,,297935,6,2021-10-27
1868,-11;-8;5,-2;15;18,-5;-2;-17,-4;0;-19,297937,6,2021-10-27
1869,,,,,298199,6,2021-10-27
1870,-9;12;3,10;9;-6,-13;0;-3,0;-3;-25,298208,6,2021-10-27
1871,,,,,298474,6,2021-10-27
1872,-8;0;3,-37;10;14,10;7;63,-1;5;11,298477,6,2021-10-27
1873,,,,,298743,6,2021-10-27
1874,-12;10;9,14;4;-8,-22;-5;-27,-22;3;-13,298745,6,2021-10-27
1875,,,,,299020,6,2021-10-27
1876,-5;2;-12,-11;-1;-1,5;21;24,-10;4;0,299023,6,2021-10-27
1877,,,,,299289,6,2021-10-27
1878,-7;11;32,-9;0;19,-9;8;4,5;16;0,299292,6,2021-10-27
1879,,,,,299575,6,2021-10-27
1880,-24;4;-18,-5;11;-8,2;3;12,-4;11;-5,299578,6,2021-10-27
1881,,,,,299845,6,2021-10-27
1882,-8;4;-10,-13;-11;10,-32;12;-8,-6;2;13,299848,6,2021-10-27
1883,,,,,300126,6,2021-10-27
1884,-16;12;-22,5;5;5,-9;-2;13,-13;0;-8,300129,6,2021-10-27
1885,,,,,300401,6,2021-10-27
1886,-6;0;12,-7;1;-7,-5;-13;-8,-4;-11;-1,300404,6,2021-10-27
1887,,,,,300676,6,2021-10-27
1888,3;15;-8,-6;-2;-13,-11;-6;-13,-3;-6;-17,300679,6,2021-10-27
1889,,,,,300946,6,2021-10-27
1890,-4;-7;-9,-10;0;2,-9;-5;-7,-11;11;4,300949,6,2021-10-27
1891,,,,,301225,6,2021-10-27
1892,-8;-5;0,-18;0;-10,-1;3;-15,-17;-1;2,301229,6,2021-10-27
1893,,,,,301489,6,2021-10-27
1894,-1;2;5,-6;-9;-6,0;-7;-7,-21;-10;-2,301492,6,2021-10-27
1895,,,,,301765,6,2021-10-27
1896,11;-4;16,14;8;13,1;-1;-1,-7;0;-3,301767,6,2021-10-27
1897,,,,,302040,6,2021-10-27
1898,-11;-7;-11,-6;1;-6,-8;-7;4,-11;2;11,302043,6,2021-10-27
1899,,,,,302315,6,2021-10-27
1900,10;-24;-11,-12;0;-12,-11;10;-5,-3;12;13,302322,6,2021-10-27
1901,,,,,302585,6,2021-10-27
1902,-7;-14;7,-2;-5;-6,0;-8;-7,-7;-14;26,302588,6,2021-10-27
1903,,,,,302853,6,2021-10-27
1904,5;0;18,-11;11;-9,-21;-17;-15,-7;-5;0,302862,6,2021-10-27
1905,,,,,303129,6,2021-10-27
1906,11;12;-17,-5;1;-10,3;-30;14,6;20;-4,303131,6,2021-10-27
1907,,,,,303398,6,2021-10-27
1908,-6;-10;-11,-7;-7;-20,-5;7;-2,-8;1;-11,303407,6,2021-10-27
1909,,,,,303679,6,2021-10-27
1910,8;3;9,-17;-5;9,0;-7;-8,1;-12;-1,303682,6,2021-10-27
1911,,,,,303950,6,2021-10-27
1912,-8;-2;-7,-16;14;-15,-3;4;-7,0;-8;-14,303960,6,2021-10-27
1913,,,,,304224,6,2021-10-27
1914,-6;-4;1,-3;2;2,-12;-6;2,-4;-9;4,304227,6,2021-10-27
1915,,,,,304492,6,2021-10-27
1916,-10;-4;-17,-10;2;9,-11;-4;-7,-9;-13;7,304495,6,2021-10-27
1917,,,,,304769,6,2021-10-27
1918,-5;-9;0,-2;-10;4,-14;0;-19,-15;-6;6,304772,6,2021-10-27
1919,,,,,305043,6,2021-10-27
1920,7;-10;-1,5;-4;-6,-12;-2;-18,-14;-15;-17,305046,6,2021-10-27
1921,,,,,305317,6,2021-10-27
1922,-9;-1;-1,0;-4;4,-12;-12;5,-7;8;18,305320,6,2021-10-27
1923,,,,,305592,6,2021-10-27
1924,-13;3;1,-5;-9;-18,0;0;-4,4;0;-17,305595,6,2021-10-27
1925,,,,,305874,6,2021-10-27
1926,-7;10;21,-15;-1;1,0;14;11,-1;-3;-16,305878,6,2021-10-27
1927,,,,,306144,6,2021-10-27
1928,-7;-12;2,-7;-5;-4,-3;0;-6,-8;4;-12,306147,6,2021-10-27
1929,,,,,306424,6,2021-10-27
1930,0;-4;-9,2;3;-13,-7;1;7,8;-5;12,306427,6,2021-10-27
1931,,,,,306701,6,2021-10-27
1932,-1;0;7,4;2;6,-1;-10;0,-7;0;-7,306704,6,2021-10-27
1933,,,,,306974,6,2021-10-27
1934,7;1;-2,1;5;11,7;0;7,1;-5;-9,306977,6,2021-10-27
1935,,,,,307246,6,2021-10-27
1936,8;-13;12,1;-9;5,3;-9;1,0;-7;-11,307249,6,2021-10-27
1937,,,,,307521,6,2021-10-27
1938,-9;-12;-15,-2;-3;4,4;-4;-2,-21;-2;-22,307529,6,2021-10-27
1939,,,,,307795,6,2021-10-27
1940,0;7;-8,-3;6;-8,-1;14;-32,6;14;-5,307799,6,2021-10-27
1941,,,,,308065,6,2021-10-27
1942,1;1;-21,5;-7;3,-4;-6;-13,-7;6;-1,308072,6,2021-10-27
1943,,,,,308334,6,2021-10-27
1944,-15;0;0,14;-11;-2,13;13;-5,4;4;-3,308336,6,2021-10-27
1945,,,,,308602,6,2021-10-27
1946,-5;-10;-6,-9;-8;30,2;-14;3,-12;-1;10,308612,6,2021-10-27
1947,,,,,308879,6,2021-10-27
1948,-6;-4;-19,8;-6;4,6;1;0,1;1;-3,308882,6,2021-10-27
1949,,,,,309150,6,2021-10-27
1950,6;3;8,-4;5;3,-3;0;7,12;5;3,309153,6,2021-10-27
1951,,,,,309422,6,2021-10-27
1952,-8;9;-7,-4;-3;6,5;0;5,5;0;-7,309425,6,2021-10-27
1953,,,,,309698,6,2021-10-27
1954,2;5;-7,2;-1;-15,-2;-6;1,4;-11;-1,309701,6,2021-10-27
1955,,,,,309974,6,2021-10-27
1956,1;-5;-8,2;4;0,11;-16;-2,0;-6;-4,309977,6,2021-10-27
1957,,,,,310251,6,2021-10-27
1958,9;-18;3,0;0;-2,10;-1;-3,3;-7;-6,310253,6,2021-10-27
1959,,,,,310523,6,2021-10-27
1960,7;2;-5,14;-10;10,-3;8;8,9;5;0,310526,6,2021-10-27
1961,,,,,310799,6,2021-10-27
1962,9;-10;10,0;-6;-3,16;-3;4,18;1;3,310801,6,2021-10-27
1963,,,,,311075,6,2021-10-27
1964,25;14;6,7;-1;0,12;-9;0,6;-1;-8,311078,6,2021-10-27
1965,,,,,311345,6,2021-10-27
1966,19;-28;1,27;-21;-51,22;-20;11,13;3;5,311348,6,2021-10-27
1967,,,,,311623,6,2021-10-27
1968,-1;-2;-37,31;16;11,-8;7;-67,-7;-46;-45,311626,6,2021-10-27
1969,,,,,311896,6,2021-10-27
1970,14;1;16,14;-9;-4,29;30;-15,24;-4;0,311899,6,2021-10-27
1971,,,,,312163,6,2021-10-27
1972,29;-5;13,18;9;-58,15;-8;18,10;-27;3,312184,6,2021-10-27
1973,,,,,312458,6,2021-10-27
1974,0;26;20,19;-11;10,17;6;9,20;7;7,312461,6,2021-10-27
1975,,,,,312725,6,2021-10-27
1976,9;-4;-13,29;3;3,15;0;12,27;0;-2,312734,6,2021-10-27
1977,,,,,313000,6,2021-10-27
1978,39;-6;9,34;-5;4,27;-5;9,26;-8;14,313004,6,2021-10-27
1979,,,,,313277,6,2021-10-27
1980,27;-10;8,24;-12;5,29;-7;1,36;-14;7,313286,6,2021-10-27
1981,,,,,313559,6,2021-10-27
1982,34;-9;15,21;-18;10,21;-18;7,22;-21;7,313562,6,2021-10-27
1983,,,,,313829,6,2021-10-27
1984,26;-23;2,15;-3;8,14;-35;8,20;-30;3,313831,6,2021-10-27
1985,,,,,314102,6,2021-10-27
1986,21;-30;-2,21;-22;-2,18;-21;2,9;-17;-7,314105,6,2021-10-27
1987,,,,,314378,6,2021-10-27
1988,12;-25;-10,16;-21;5,14;-38;4,4;-35;1,314380,6,2021-10-27
1989,,,,,314659,6,2021-10-27
1990,15;-27;2,5;-26;7,5;-34;4,6;-31;7,314662,6,2021-10-27
1991,,,,,314929,6,2021-10-27
1992,13;-24;7,10;-33;2,9;-30;2,5;-27;0,314932,6,2021-10-27
1993,,,,,315202,6,2021-10-27
1994,12;-27;1,6;-30;0,7;-29;5,4;-29;3,315205,6,2021-10-27
1995,,,,,315468,6,2021-10-27
1996,5;-21;-1,3;-21;-3,1;-27;-2,-7;-24;-4,315471,6,2021-10-27
1997,,,,,315752,6,2021-10-27
1998,-6;-28;-4,-4;-26;-5,-3;-22;2,-4;-16;-3,315755,6,2021-10-27
1999,,,,,316023,6,2021-10-27
2000,-6;-21;1,-10;-15;-1,-1;-23;-6,-5;-20;-2,316026,6,2021-10-27
2001,,,,,316296,6,2021-10-27
2002,-4;-17;-2,-8;-17;-4,-5;-18;0,-5;-12;0,316299,6,2021-10-27
2003,,,,,316561,6,2021-10-27
2004,-11;-14;0,-6;-20;-3,-9;-15;0,-10;-12;-3,316563,6,2021-10-27
2005,,,,,316836,6,2021-10-27
2006,-9;-14;-1,-6;-13;-1,-11;-12;-4,-10;-10;-5,316839,6,2021-10-27
2007,,,,,317105,6,2021-10-27
2008,-10;-12;-6,-12;-9;-6,-10;-4;-6,-11;-3;-5,317108,6,2021-10-27
2009,,,,,317385,6,2021-10-27
2010,-9;-9;-9,-7;-7;-7,-10;-3;-2,-4;-3;-6,317387,6,2021-10-27
2011,,,,,317656,6,2021-10-27
2012,-11;-2;0,-3;-4;-6,-4;-3;-3,0;-7;-1,317659,6,2021-10-27
2013,,,,,317928,6,2021-10-27
2014,-7;-9;-2,-4;-5;-4,0;-6;-12,-9;-8;-9,317937,6,2021-10-27
2015,,,,,318203,6,2021-10-27
2016,-2;-3;-4,-2;-2;-2,-1;-3;-2,-2;-4;1,318206,6,2021-10-27
2017,,,,,318469,6,2021-10-27
2018,-5;-3;7,-2;-4;-1,-1;-5;-1,0;-6;0,318476,6,2021-10-27
2019,,,,,318744,6,2021-10-27
2020,1;-3;-1,1;-3;0,0;-6;-4,0;-7;-2,318747,6,2021-10-27
2021,,,,,319020,6,2021-10-27
2022,5;-7;-8,-2;-6;0,-1;-5;-2,0;0;2,319028,6,2021-10-27
2023,,,,,319294,6,2021-10-27
2024,3;-5;1,3;-5;0,5;-4;1,5;-7;8,319297,6,2021-10-27
2025,,,,,319570,6,2021-10-27
2026,8;-2;2,4;-8;3,2;-7;0,5;-8;8,319574,6,2021-10-27
2027,,,,,319845,6,2021-10-27
2028,9;-3;-4,4;-4;3,3;-5;3,5;-2;7,319848,6,2021-10-27
2029,,,,,320120,6,2021-10-27
2030,2;-8;4,4;-10;6,8;-8;-1,10;-12;9,320123,6,2021-10-27
2031,,,,,320402,6,2021-10-27
2032,5;-12;0,7;-13;11,10;-17;7,4;-10;-5,320405,6,2021-10-27
2033,,,,,320678,6,2021-10-27
2034,6;-6;0,9;-13;0,3;-17;-1,8;-13;7,320681,6,2021-10-27
2035,,,,,320952,6,2021-10-27
2036,3;-15;11,4;-13;5,2;-14;0,4;-14;-2,320955,6,2021-10-27
2037,,,,,321221,6,2021-10-27
2038,4;-13;0,0;-11;-1,0;-9;3,2;-16;0,321224,6,2021-10-27
2039,,,,,321498,6,2021-10-27
