,acc1,acc2,acc3,acc4,duration
360283,4;-4;-5,3;-7;-3,3;-6;-4,3;-8;0,360283
360555,,,,,360555
360558,-1;-5;0,1;-6;0,0;-3;6,-2;1;3,360558
360829,,,,,360829
360833,0;-9;-1,0;-1;5,0;-6;-2,-5;-1;-2,360833
361112,,,,,361112
361115,0;-4;-4,-4;-9;-1,-1;-2;0,-5;-2;3,361115
361390,,,,,361390
361393,-4;-8;5,0;-7;-2,0;0;-6,1;-3;-4,361393
361657,,,,,361657
361660,-1;-6;4,-3;-7;0,-1;-8;0,-3;-3;3,361660
361932,,,,,361932
361935,0;-5;5,0;-5;3,-1;-1;2,0;-4;-2,361935
362213,,,,,362213
362216,-1;-3;3,-3;-6;-4,-2;-5;0,0;-2;-2,362216
362482,,,,,362482
362489,0;-6;3,0;-3;-1,-4;-6;0,-1;-4;-6,362489
362757,,,,,362757
362760,6;-4;-4,-3;0;0,5;0;0,-4;-1;4,362760
363028,,,,,363028
363036,-1;-2;0,-1;0;-1,-5;0;5,-1;-8;-2,363036
363300,,,,,363300
363303,-1;3;4,-2;-7;0,-3;-1;4,0;-3;9,363303
363583,,,,,363583
363590,-1;-2;4,0;1;2,-1;1;4,-2;1;-2,363590
363857,,,,,363857
363860,3;2;2,3;-2;-3,0;-3;1,0;-5;-3,363860
364134,,,,,364134
364137,3;-1;1,4;-3;-2,-2;-3;10,5;-5;-5,364137
364417,,,,,364417
364420,0;0;1,1;-11;-5,1;-6;2,5;-6;14,364420
364685,,,,,364685
364688,7;-13;7,10;-11;1,8;-7;-6,-1;-6;1,364688
364959,,,,,364959
364961,2;-9;0,-1;-5;6,2;-10;2,0;-3;2,364961
365234,,,,,365234
365237,0;-1;-4,0;1;2,2;0;2,2;-3;-2,365237
365510,,,,,365510
365513,3;-1;0,1;-3;0,1;1;-2,2;-5;0,365513
365778,,,,,365778
365782,-5;-5;4,6;2;-4,3;4;-4,4;5;-5,365782
366058,,,,,366058
366061,0;0;2,2;0;-1,0;4;-2,0;6;-2,366061
366322,,,,,366322
366325,2;-1;-4,1;4;-2,0;-3;0,1;3;4,366325
366593,,,,,366593
366601,2;-1;-8,4;-1;1,2;1;11,1;1;1,366601
366870,,,,,366870
366872,-1;3;14,2;1;0,4;-8;9,2;0;0,366872
367149,,,,,367149
367156,5;-1;2,3;-4;5,11;-5;-5,0;-2;0,367156
367424,,,,,367424
367426,5;-1;-4,6;-7;1,11;-3;0,8;-3;8,367426
367699,,,,,367699
367709,9;-4;3,5;3;2,7;-6;6,12;-3;7,367709
367975,,,,,367975
367977,13;-6;8,7;-5;4,14;-4;0,12;-7;1,367977
368243,,,,,368243
368246,13;-4;0,14;-2;-1,13;0;7,9;-6;7,368246
368522,,,,,368522
368525,10;-7;7,3;-7;6,11;0;5,7;-7;3,368525
368794,,,,,368794
368797,12;-7;8,7;3;-1,12;-3;7,8;-3;4,368797
369076,,,,,369076
369079,18;-3;6,9;-4;0,14;-4;6,12;-5;0,369079
369347,,,,,369347
369349,16;-4;0,7;-5;0,18;0;5,8;0;0,369349
369613,,,,,369613
369616,10;-2;6,10;-4;0,10;-3;-6,14;-4;3,369616
369883,,,,,369883
369886,7;0;-2,11;0;0,8;0;0,10;-2;1,369886
370157,,,,,370157
370160,5;-5;1,10;0;4,10;5;5,5;-1;0,370160
370427,,,,,370427
370430,9;-4;9,8;-1;0,9;-2;-1,8;-5;0,370430
370702,,,,,370702
370709,8;-7;4,11;2;0,9;-2;-1,18;-2;-1,370709
370977,,,,,370977
370980,11;0;-1,12;-4;5,17;-5;6,14;0;4,370980
371250,,,,,371250
371258,15;0;5,11;-3;3,14;-5;5,17;0;5,371258
371527,,,,,371527
371530,14;-4;4,14;1;8,17;0;5,10;-6;0,371530
371790,,,,,371790
371798,13;-3;0,13;0;6,10;-2;2,17;-4;6,371798
372067,,,,,372067
372069,11;0;0,9;-2;0,13;-2;6,16;-4;6,372069
372341,,,,,372341
372344,12;0;0,10;0;-2,15;0;0,17;-2;2,372344
372617,,,,,372617
372619,17;-2;7,22;0;6,18;-2;2,18;-2;6,372619
372892,,,,,372892
372895,18;-4;10,18;-6;2,19;-3;0,17;-1;0,372895
373174,,,,,373174
373176,19;-2;0,16;-3;5,20;-4;6,22;-7;5,373176
373442,,,,,373442
373445,23;-3;5,18;-7;-2,22;-10;6,21;-8;2,373445
373731,,,,,373731
373733,21;-13;2,15;-17;7,15;-20;2,12;-20;3,373733
373999,,,,,373999
374002,15;-19;2,16;-25;3,13;-20;2,17;-26;1,374002
374273,,,,,374273
374276,18;-25;4,19;-28;2,16;-29;5,15;-31;5,374276
374543,,,,,374543
374546,9;-28;2,13;-26;7,15;-31;2,18;-35;3,374546
374824,,,,,374824
374827,17;-32;-7,17;-34;-7,17;-34;-3,13;-26;3,374827
375095,,,,,375095
375098,13;-22;5,11;-20;6,14;-24;0,12;-14;-1,375098
375363,,,,,375363
375370,9;-9;-9,8;-14;-6,11;-21;-5,9;-15;0,375370
375639,,,,,375639
375641,10;-12;4,10;-11;8,13;-11;2,14;-6;4,375641
375913,,,,,375913
375937,15;-6;5,18;-12;6,17;-7;1,19;-2;-17,375937
376202,,,,,376202
376204,16;-4;2,17;0;1,10;1;-3,14;-1;1,376204
376477,,,,,376477
376484,15;-6;8,18;-4;-11,12;-7;6,16;-6;5,376484
376752,,,,,376752
376754,21;3;10,22;14;5,26;3;0,19;1;-2,376754
377020,,,,,377020
377029,22;2;-6,18;4;4,20;3;7,24;10;10,377029
377296,,,,,377296
377299,23;14;10,25;9;7,25;0;7,26;7;6,377299
377567,,,,,377567
377570,20;12;6,22;11;0,21;0;6,21;2;-2,377570
377840,,,,,377840
377843,23;7;2,21;7;3,13;8;7,14;6;6,377843
378116,,,,,378116
378118,10;6;1,8;8;-1,5;3;0,4;1;-1,378118
378391,,,,,378391
378394,2;2;0,4;0;1,1;0;-2,1;1;0,378394
378660,,,,,378660
378662,3;-1;0,3;0;0,2;2;-2,-1;1;0,378662
378940,,,,,378940
378942,-4;0;0,1;0;-3,-2;-7;-6,-4;-5;-3,378942
379217,,,,,379217
379219,-11;-6;-2,-6;-10;1,-2;-14;-7,-2;-7;6,379219
379486,,,,,379486
379495,-10;-11;0,-6;-17;-3,-9;-25;-2,-6;-11;-7,379495
379761,,,,,379761
379764,-7;-23;-6,-6;-23;-7,-3;-27;-3,-2;-18;-7,379764
380036,,,,,380036
380044,-11;-18;-12,-10;-21;-7,-14;-17;-1,-8;-19;-2,380044
380309,,,,,380309
380312,-6;-15;3,-16;-21;4,-5;-21;-8,-7;-28;-7,380312
380581,,,,,380581
380590,-2;-36;-1,-11;-18;-2,-19;-29;1,-12;-20;-2,380590
380858,,,,,380858
380861,-5;-19;-17,-11;-15;-2,-5;-15;1,-16;-22;-10,380861
381126,,,,,381126
381133,-4;-17;4,-7;-11;-9,-11;-14;-8,-11;-10;0,381133
381400,,,,,381400
381403,-9;-18;0,-5;-12;-3,-1;-16;-3,-16;-18;-6,381403
381676,,,,,381676
381684,-10;-13;-5,-1;-32;-10,-12;-14;1,-6;-19;-2,381684
381950,,,,,381950
381953,-21;-3;1,-19;-8;-11,-1;-15;-2,-5;-21;0,381953
382220,,,,,382220
382228,-10;-21;5,-8;-14;6,-4;-21;0,-7;-30;6,382228
382489,,,,,382489
382492,-2;-5;-10,-6;-7;12,4;-23;6,1;1;6,382492
382766,,,,,382766
382775,-14;-13;0,11;-5;12,2;-22;7,-9;-19;4,382775
383039,,,,,383039
383042,-3;-2;1,0;-14;-12,8;-2;-14,9;0;0,383042
383314,,,,,383314
383318,0;-3;-6,0;3;-8,4;-6;-2,1;-4;5,383318
383590,,,,,383590
383593,-1;5;5,6;-2;10,16;12;-3,12;-2;-1,383593
383866,,,,,383866
383868,4;7;-3,-3;-1;0,2;-4;11,0;0;0,383868
384153,,,,,384153
384156,-6;-8;10,-2;2;4,14;5;-5,15;-17;-3,384156
384428,,,,,384428
384431,7;3;0,15;-7;4,12;6;-1,10;-1;-4,384431
384703,,,,,384703
384706,30;6;49,18;13;1,19;0;11,24;2;-8,384706
384978,,,,,384978
384982,19;1;-9,10;-11;7,16;-16;2,15;-1;4,384982
385261,,,,,385261
385264,22;-1;-5,20;-5;0,22;0;0,17;-5;6,385264
385540,,,,,385540
385543,22;-10;3,14;-1;0,26;3;2,20;-15;-2,385543
385812,,,,,385812
385815,27;6;-2,18;-13;2,16;6;-5,9;1;6,385815
386079,,,,,386079
386082,22;3;-1,11;7;-5,20;0;1,7;7;-2,386082
386356,,,,,386356
386365,10;1;1,14;16;0,14;4;0,16;29;-3,386365
386630,,,,,386630
386632,10;15;-4,19;17;0,14;12;6,14;17;-4,386632
386908,,,,,386908
386915,15;15;2,10;8;0,16;8;16,17;17;8,386915
387181,,,,,387181
387183,13;16;0,17;19;2,17;11;6,8;21;3,387183
387456,,,,,387456
387465,19;17;-2,21;10;0,17;15;4,22;13;-2,387465
387731,,,,,387731
387734,13;12;-2,18;21;-1,20;21;4,19;-1;7,387734
387999,,,,,387999
388002,20;15;-1,22;-17;7,15;17;4,28;17;5,388002
388282,,,,,388282
388285,20;0;4,15;16;3,22;15;-5,19;13;10,388285
388556,,,,,388556
388559,24;19;0,19;2;13,12;7;4,9;18;4,388559
388832,,,,,388832
388835,21;21;0,23;28;-1,20;28;0,29;28;-3,388835
389107,,,,,389107
389110,9;34;0,14;18;1,8;10;-7,22;14;-2,389110
389383,,,,,389383
389386,4;12;4,1;25;6,12;10;-4,6;25;-7,389386
389659,,,,,389659
389661,8;9;-9,0;9;3,16;12;9,24;26;13,389661
389942,,,,,389942
389944,22;16;9,14;2;18,27;18;-4,16;-1;3,389944
390217,,,,,390217
390219,27;12;-2,26;5;12,28;8;8,17;3;7,390219
390492,,,,,390492
390494,33;10;10,21;20;-3,25;0;3,25;0;1,390494
390760,,,,,390760
390763,21;3;9,23;11;12,17;-2;0,22;-5;8,390763
391027,,,,,391027
391036,29;5;6,21;3;7,17;-1;9,20;5;12,391036
391298,,,,,391298
391301,19;-10;3,18;1;-3,13;7;2,14;4;7,391301
391573,,,,,391573
391580,14;-15;9,16;9;21,20;4;9,19;-1;6,391580
391842,,,,,391842
391845,14;1;12,15;-9;9,20;14;12,22;2;9,391845
392112,,,,,392112
392120,19;-5;8,25;-1;17,24;-5;11,25;0;12,392120
392392,,,,,392392
392395,28;0;15,25;2;5,22;2;5,25;11;14,392395
392660,,,,,392660
392664,24;-1;6,18;-4;15,31;4;3,29;5;15,392664
392937,,,,,392937
392939,16;-7;10,21;9;12,27;-2;9,28;15;15,392939
393211,,,,,393211
393214,33;-1;-1,28;-9;4,22;-2;10,19;7;15,393214
393495,,,,,393495
393497,29;3;7,25;8;-9,33;0;16,19;-1;8,393497
393762,,,,,393762
393765,22;2;9,37;-7;25,31;3;19,29;2;-1,393765
394062,,,,,394062
394065,22;15;0,24;0;7,22;9;15,38;-15;14,394065
394338,,,,,394338
394341,28;5;8,31;15;-2,25;11;10,24;7;5,394341
394619,,,,,394619
394622,25;0;9,21;0;10,18;5;6,21;8;4,394622
394889,,,,,394889
394892,19;7;5,23;4;0,18;9;3,16;6;3,394892
395157,,,,,395157
395165,15;6;3,13;10;6,17;14;6,19;15;6,395165
395426,,,,,395426
395429,19;10;6,15;12;6,22;7;4,18;9;3,395429
395697,,,,,395697
395705,16;3;0,17;0;5,17;4;6,18;7;5,395705
395976,,,,,395976
395979,20;9;2,17;7;1,21;1;4,18;9;11,395979
396253,,,,,396253
396289,17;3;8,16;5;1,12;6;4,13;3;-1,396289
396553,,,,,396553
396556,8;7;0,7;3;-2,6;2;0,4;1;2,396556
396827,,,,,396827
396830,3;4;1,5;2;1,3;2;2,8;2;0,396830
397103,,,,,397103
397106,3;2;2,2;2;4,2;3;2,2;4;0,397106
397378,,,,,397378
397381,0;4;-1,3;4;3,1;2;5,0;4;2,397381
397656,,,,,397656
397659,-3;5;-1,-5;5;-1,-3;5;0,-6;7;1,397659
397922,,,,,397922
397925,-4;4;1,-5;5;0,-4;4;-3,-4;6;1,397925
398197,,,,,398197
398200,-4;5;0,-6;6;1,-3;7;0,-13;4;-1,398200
398467,,,,,398467
398470,-15;13;-5,-15;13;-8,-14;14;-4,-15;13;-6,398470
398742,,,,,398742
398750,-15;17;-2,-16;10;-7,-15;10;-4,-15;11;6,398750
399017,,,,,399017
399021,-14;17;-5,-15;14;-6,-17;19;-6,-14;13;-1,399021
399294,,,,,399294
399303,-19;20;-2,-13;20;-9,-16;21;-4,-12;22;-2,399303
399577,,,,,399577
399579,-12;20;-1,-12;17;-2,-16;19;-2,-11;20;-4,399579
399846,,,,,399846
399853,-11;23;-6,-10;24;-7,-11;25;1,-13;24;-1,399853
400118,,,,,400118
400121,-10;20;-1,-12;26;-2,-16;24;1,-9;26;3,400121
400395,,,,,400395
400403,-10;27;0,-8;22;-3,-13;21;-2,-11;23;-1,400403
400677,,,,,400677
400680,-11;22;0,-11;22;0,-14;21;-3,-15;18;-2,400680
400946,,,,,400946
400953,-18;9;-4,-15;11;-4,-12;12;-4,-15;12;0,400953
401220,,,,,401220
401223,-14;2;0,-12;4;-4,-11;1;-7,-12;0;-4,401223
401496,,,,,401496
401499,-12;-2;1,-14;1;-1,-15;-5;-4,-22;-2;-4,401499
401777,,,,,401777
401780,-22;-4;-6,-21;-8;-4,-20;-10;-4,-22;-7;-7,401780
402059,,,,,402059
402061,-21;-8;-6,-26;-6;-3,-19;-8;-6,-23;-13;-4,402061
402339,,,,,402339
402342,-21;-15;-5,-25;-13;-8,-24;-8;-7,-23;-6;-4,402342
402621,,,,,402621
402624,-26;-7;-5,-23;-6;-7,-27;-2;-4,-24;-8;-7,402624
402908,,,,,402908
402910,-23;-8;-4,-23;-9;-4,-22;-5;-1,-24;0;-2,402910
403171,,,,,403171
403174,-24;-2;-8,-24;-3;-5,-23;-8;-4,-17;-3;-9,403174
403457,,,,,403457
403460,-19;-5;-4,-23;-6;-4,-21;-6;-2,-21;-3;-3,403460
403722,,,,,403722
403725,-18;0;-3,-20;-6;-4,-20;0;-3,-19;-4;-5,403725
404008,,,,,404008
404012,-12;-6;-8,-19;-5;-2,-18;-5;-8,-17;-3;-5,404012
404285,,,,,404285
404288,-17;-2;-3,-16;-1;-9,-16;-7;-10,-15;-8;-8,404288
404561,,,,,404561
404564,-11;-2;-6,-17;-1;2,-13;-4;-1,-10;-9;-4,404564
404835,,,,,404835
404838,-10;-4;-1,-16;0;0,-17;-3;-1,-21;-5;-1,404838
405111,,,,,405111
405114,-13;-1;-4,-14;-10;-4,-21;-7;-4,-22;-7;-1,405114
405381,,,,,405381
405383,-18;-4;-3,-18;-5;-7,-17;-5;-3,-16;-4;-12,405383
405663,,,,,405663
405666,-18;-2;-6,-18;0;-5,-19;-3;-5,-20;-4;3,405666
405937,,,,,405937
405940,-18;-7;-3,-15;8;-5,-20;-1;-10,-21;-6;-8,405940
406218,,,,,406218
406221,-19;-4;-3,-18;-4;1,-16;-3;-5,-20;-4;-5,406221
406489,,,,,406489
406491,-17;-2;1,-16;-4;-4,-13;-5;-1,-17;-9;-3,406491
406764,,,,,406764
406766,-21;-5;0,-14;-6;-8,-19;-1;-4,-17;-11;-12,406766
407038,,,,,407038
407042,-17;-4;-3,-16;-5;-7,-19;1;-4,-12;1;0,407042
407315,,,,,407315
407323,-20;-4;0,-17;0;-3,-21;-4;-4,-19;-4;-5,407323
407588,,,,,407588
407591,-11;-2;-6,-17;-5;-9,-15;0;-4,-16;-4;-6,407591
407859,,,,,407859
407867,-16;-3;-4,-16;2;-2,-18;0;-6,-15;-1;-4,407867
408139,,,,,408139
408142,-13;-2;-4,-15;-6;-7,-13;-3;-5,-12;-1;-4,408142
408414,,,,,408414
408423,-16;0;-6,-14;-1;-2,-14;3;-5,-12;1;-6,408423
408689,,,,,408689
408692,-13;0;-2,-8;5;-3,-9;0;1,-10;1;-1,408692
408958,,,,,408958
408966,-9;-1;0,-7;-7;-2,-9;2;-1,-12;0;0,408966
409228,,,,,409228
409231,-7;-1;-4,-13;-4;0,-7;0;-3,-11;-5;0,409231
409496,,,,,409496
409504,-8;-1;-2,-15;-6;0,-11;-6;0,-14;0;-1,409504
409772,,,,,409772
409775,-11;-1;0,-5;-1;-4,-7;0;-1,-9;-2;-4,409775
410041,,,,,410041
410044,-10;-5;0,-9;-1;3,-8;-4;2,-7;-1;2,410044
410316,,,,,410316
410318,-6;0;8,-1;2;-1,-4;0;-1,-1;-1;-5,410318
410587,,,,,410587
410590,-1;-3;-3,0;-8;-6,-5;-3;0,-3;-1;4,410590
410862,,,,,410862
410865,-3;-2;6,-4;-2;5,-2;-3;0,-5;0;3,410865
411130,,,,,411130
411132,-1;0;0,-1;0;-2,-4;0;4,2;-1;1,411132
411407,,,,,411407
411410,0;-6;9,1;-7;14,0;-6;4,-1;-2;1,411410
411680,,,,,411680
411682,-4;-3;2,-1;0;1,2;1;2,4;0;-4,411682
411961,,,,,411961
411963,4;-3;-2,5;-2;9,3;-4;4,8;-5;-1,411963
412244,,,,,412244
412248,6;-1;-5,6;-1;1,8;1;-4,8;0;9,412248
412518,,,,,412518
412525,4;-5;1,4;-6;0,6;-7;8,5;-5;11,412525
412794,,,,,412794
412796,5;0;10,10;0;3,11;-4;1,8;4;0,412796
413069,,,,,413069
413150,9;3;-2,13;-1;-8,6;-1;1,9;1;-5,413150
413416,,,,,413416
413419,7;-1;6,12;-7;0,7;-1;10,11;-3;3,413419
413682,,,,,413682
413689,12;-10;3,8;-10;8,5;-10;4,4;-3;-2,413689
413958,,,,,413958
413961,1;-7;0,-1;0;2,2;-4;0,6;-8;4,413961
414234,,,,,414234
414236,2;-9;-2,1;-3;0,2;-3;-1,3;-12;0,414236
414518,,,,,414518
414521,0;-4;-5,1;-14;-2,-3;-11;-3,-1;-11;0,414521
414785,,,,,414785
414788,-2;-8;-2,4;-9;-1,0;-10;-3,-4;-13;5,414788
415057,,,,,415057
415060,-4;-9;3,-6;-8;4,-8;-10;2,-4;-14;-8,415060
415334,,,,,415334
415337,-3;-8;-3,-8;-10;-5,-3;-10;-16,-5;-16;3,415337
415608,,,,,415608
415611,-1;-15;-9,-5;-11;-1,-4;-11;-1,-7;-12;2,415611
415885,,,,,415885
415888,-2;-6;6,-9;-11;-5,-3;-11;-1,-10;-10;-7,415888
416160,,,,,416160
416162,-9;-17;-3,1;-13;-2,-4;-14;-5,-4;-14;-2,416162
416435,,,,,416435
416438,-11;-5;2,-5;-8;-3,-6;-6;-11,-3;-11;-4,416438
416710,,,,,416710
416712,-8;-13;2,-7;-11;4,-13;-7;4,-10;0;2,416712
416995,,,,,416995
416998,-13;-5;4,-6;-8;1,-5;-2;5,-4;-13;0,416998
417265,,,,,417265
417268,0;-8;-4,-1;-11;-7,-10;-12;-3,-8;-4;0,417268
417536,,,,,417536
417539,-1;-9;-4,-5;-13;-1,-5;-6;4,-3;-8;0,417539
417816,,,,,417816
417819,-6;-12;0,-10;-14;-1,-9;-14;2,-1;-6;-2,417819
418085,,,,,418085
418088,-6;-8;-9,-7;-2;-13,-7;0;0,-5;-7;-13,418088
418362,,,,,418362
418369,-9;-9;-5,-7;-8;6,-3;-1;-1,-6;-9;2,418369
418636,,,,,418636
418639,-8;-6;2,-3;-7;1,-6;-10;0,-4;-4;0,418639
418912,,,,,418912
418920,-4;-6;-6,-5;-5;0,0;-7;-5,-6;-9;-2,418920
419187,,,,,419187
419190,-3;-6;-8,-6;-5;-2,-1;-3;-9,0;-9;0,419190
419466,,,,,419466
419473,-3;-11;-3,-4;-3;-2,-5;-6;-6,-7;-6;-2,419473
419738,,,,,419738
419740,-4;-6;1,0;-2;0,-2;4;3,-4;-8;0,419740
420014,,,,,420014
420023,-2;-3;0,0;5;-1,-2;-5;-4,-1;-2;-7,420023
420289,,,,,420289
420291,-5;-1;-8,-1;-6;-11,-2;-4;-3,-2;2;-6,420291
420557,,,,,420557
420560,-9;3;-1,-1;1;0,-3;0;7,-2;3;-1,420560
420827,,,,,420827
420830,-3;0;1,1;0;1,-1;-8;-3,1;-5;1,420830
421108,,,,,421108
421111,4;2;0,0;0;2,1;2;-4,3;1;-2,421111
421386,,,,,421386
421389,0;-2;-4,0;0;1,1;-1;-8,6;0;0,421389
421652,,,,,421652
421654,3;-1;5,1;-2;1,4;-3;-1,1;-3;3,421654
421921,,,,,421921
421924,4;-3;11,6;-7;-1,1;-6;2,2;-9;0,421924
422209,,,,,422209
422212,5;-1;-1,7;0;0,0;0;4,6;0;5,422212
422483,,,,,422483
422487,2;0;4,1;0;2,2;-1;0,5;-5;0,422487
422755,,,,,422755
422758,1;-2;-7,3;-1;-3,3;0;0,4;0;-2,422758
423025,,,,,423025
423033,3;6;0,-1;4;-2,1;-2;4,6;0;0,423033
423307,,,,,423307
423309,2;2;0,4;3;-6,6;0;3,6;-3;-7,423309
423577,,,,,423577
423586,6;1;-3,3;1;-8,8;0;0,2;4;0,423586
423855,,,,,423855
423858,2;5;-6,3;3;-7,6;-6;1,6;-5;2,423858
424126,,,,,424126
424129,4;3;-2,1;-4;-6,3;1;-4,7;-3;-5,424129
424398,,,,,424398
424401,7;0;1,4;-5;-4,5;1;-5,8;-3;-5,424401
424677,,,,,424677
424679,6;-3;-1,10;1;1,6;0;4,5;-1;2,424679
424949,,,,,424949
424952,5;2;0,7;0;4,6;2;5,6;-1;5,424952
425219,,,,,425219
425222,4;1;5,1;1;3,5;2;0,2;3;1,425222
425498,,,,,425498
425500,1;5;1,4;3;10,4;8;1,0;2;7,425500
425782,,,,,425782
425784,1;3;-1,1;6;2,3;0;-3,1;2;2,425784
426056,,,,,426056
426064,1;8;-6,4;5;-1,2;10;-1,0;2;3,426064
426332,,,,,426332
426334,-6;5;3,0;6;8,-1;7;1,-2;4;0,426334
426600,,,,,426600
426608,-6;6;6,-7;2;5,-5;2;6,-5;2;-2,426608
426877,,,,,426877
426881,-3;5;0,-1;14;-6,-4;4;-1,-3;4;-3,426881
427152,,,,,427152
427160,-4;11;2,-3;2;-4,-1;8;0,-3;7;-2,427160
427433,,,,,427433
427437,-7;7;1,-9;6;5,-7;7;6,-9;10;7,427437
427707,,,,,427707
427710,-9;2;-2,-5;3;-2,-3;12;-2,-7;6;0,427710
427984,,,,,427984
427987,-4;8;0,-11;3;2,-8;4;8,-5;9;-2,427987
428256,,,,,428256
428258,-3;6;12,-9;0;11,-7;-2;0,-9;6;1,428258
428528,,,,,428528
428531,-8;-4;3,-5;6;3,-5;-6;-2,-10;-9;-6,428531
428796,,,,,428796
428800,0;-7;-6,-10;-3;-2,-3;-3;-6,-3;-1;-4,428800
429073,,,,,429073
429076,-7;-8;-4,-7;-4;-1,-7;-8;-7,-2;-11;-3,429076
429341,,,,,429341
429344,-4;-20;-6,-5;-5;-2,-6;-3;-3,-10;-11;2,429344
429616,,,,,429616
429619,-7;-15;-12,-5;-5;-6,-6;-4;8,-4;-18;-8,429619
429885,,,,,429885
429888,-3;-8;-1,-1;-10;-7,-6;-10;-10,-3;-15;2,429888
430164,,,,,430164
430168,-3;-7;2,-5;-15;0,-6;-21;-5,-4;-13;-6,430168
430435,,,,,430435
430438,-6;-8;0,-3;-18;0,-4;-21;-3,-9;-8;0,430438
430716,,,,,430716
430720,-11;-14;-2,-4;-12;-3,-8;-9;0,-9;-10;5,430720
430986,,,,,430986
430989,-9;-21;-3,-7;-13;-2,-8;-15;8,-9;-13;7,430989
431261,,,,,431261
431268,-4;-10;-12,0;-22;-9,-2;-11;-1,-12;-11;0,431268
431537,,,,,431537
431540,-4;-7;-3,-7;-11;-5,-7;-7;0,-6;-5;-16,431540
431813,,,,,431813
431821,-9;-10;7,-7;-12;10,-13;-11;8,-9;-9;0,431821
432088,,,,,432088
432090,-7;-12;-4,-11;-11;-1,-13;-9;9,-6;-10;-18,432090
432364,,,,,432364
432371,-9;-11;-13,-6;-11;-9,-5;-10;-2,-8;-10;4,432371
432638,,,,,432638
432641,-8;-1;1,-10;-3;3,-8;0;-2,-12;0;1,432641
432913,,,,,432913
432922,-7;2;-7,-6;-1;-10,-7;0;-2,-4;-6;-5,432922
433188,,,,,433188
433191,-11;-1;-6,-9;6;0,-5;-3;-2,-9;2;9,433191
433464,,,,,433464
433467,-6;-1;-4,-8;1;1,-9;0;1,-7;0;-4,433467
433908,,,,,433908
433911,-7;1;0,-5;0;-1,-10;2;0,-6;-9;-5,433911
434178,,,,,434178
434180,-9;0;0,-10;-8;-1,-7;5;1,-10;0;3,434180
434455,,,,,434455
434458,-9;3;5,-7;6;-1,-4;2;-3,-3;2;-9,434458
434721,,,,,434721
434723,-7;1;-2,-3;0;-5,-4;3;2,0;-4;-2,434723
434996,,,,,434996
434999,-6;-1;2,-3;1;-1,-7;0;-1,-3;-1;-7,434999
435265,,,,,435265
435268,-9;0;7,-3;0;-1,-8;1;3,-3;5;-3,435268
435534,,,,,435534
435537,-7;0;-3,-2;-1;-2,-3;1;3,-5;-1;0,435537
435806,,,,,435806
435809,-3;-4;0,-2;3;-9,-8;3;11,-8;0;5,435809
436083,,,,,436083
436086,-12;11;5,-11;4;1,-8;6;15,-4;4;5,436086
436355,,,,,436355
436358,-5;7;-1,-9;12;-1,-5;-3;-14,-7;5;-1,436358
436625,,,,,436625
436633,-2;10;6,-2;4;-4,-6;2;0,-3;3;-5,436633
436898,,,,,436898
436900,-5;5;4,-2;9;0,-9;8;0,-1;7;-5,436900
437174,,,,,437174
437181,-5;8;-6,-3;4;4,0;8;-4,-3;8;1,437181
437445,,,,,437445
437448,-3;0;1,-3;1;0,2;12;-2,0;7;-2,437448
437718,,,,,437718
437727,0;8;3,0;10;2,0;9;0,0;6;0,437727
437993,,,,,437993
437996,0;5;1,1;7;1,6;8;7,9;6;1,437996
438266,,,,,438266
438268,2;2;3,6;4;-3,3;2;5,0;7;5,438268
438550,,,,,438550
438553,5;1;4,3;6;10,6;6;-1,1;7;14,438553
438819,,,,,438819
438821,0;2;1,1;4;2,1;0;4,2;2;12,438821
439100,,,,,439100
439103,0;-3;7,5;-5;0,4;2;0,1;6;-5,439103
439367,,,,,439367
439369,0;0;11,2;0;4,2;-3;0,0;0;4,439369
439645,,,,,439645
439648,5;-9;3,5;-2;3,8;-1;-10,7;-3;0,439648
439920,,,,,439920
439922,6;-3;-7,7;-3;3,9;2;-4,8;-2;3,439922
440196,,,,,440196
440205,17;0;13,6;-5;4,4;-3;10,8;1;12,440205
440471,,,,,440471
440474,11;-4;0,9;0;4,10;0;7,13;-9;9,440474
440740,,,,,440740
440749,13;-8;0,5;-1;9,6;0;16,3;0;13,440749
441024,,,,,441024
441027,7;-5;12,4;0;7,3;-4;1,4;-1;0,441027
441296,,,,,441296
441299,-1;-7;-7,4;-3;1,3;-3;-1,3;-6;-5,441299
441573,,,,,441573
441576,3;-7;2,0;-3;4,4;-1;-1,5;-2;2,441576
441847,,,,,441847
441849,8;-3;0,7;-5;6,11;-5;3,5;-4;0,441849
442124,,,,,442124
442127,8;-6;4,7;0;0,8;1;4,12;-8;-2,442127
442398,,,,,442398
442400,17;-5;6,13;-4;1,13;-6;7,18;-6;9,442400
442679,,,,,442679
442682,20;2;8,20;-7;7,13;-9;2,13;-4;5,442682
442949,,,,,442949
442951,18;-3;3,14;-3;4,12;0;5,16;2;0,442951
443229,,,,,443229
443231,11;-3;3,15;-10;4,10;-2;4,13;-4;4,443231
443499,,,,,443499
443502,19;-7;2,14;-9;0,14;-3;6,15;-7;2,443502
443780,,,,,443780
443783,11;-3;0,13;-4;4,14;-7;0,12;-7;3,443783
444049,,,,,444049
444052,14;-8;4,13;-7;1,9;-5;7,10;-6;0,444052
444324,,,,,444324
444333,14;-3;-1,11;-9;1,8;-12;8,6;-6;3,444333
444600,,,,,444600
