,acc1,acc2,acc3,acc4,duration
403928,-16;15;6,-1;21;-13,-3;-5;-24,-12;-8;-12,403928
404201,,,,,404201
404204,-27;29;-7,-21;7;8,-33;4;-27,-15;8;10,404204
404471,,,,,404471
404474,-26;11;-13,-17;12;0,-21;13;-12,-25;15;-5,404474
404746,,,,,404746
404749,-18;12;-1,-24;13;-10,-19;8;-4,-21;7;-3,404749
405013,,,,,405013
405016,-26;2;-10,-18;11;-8,-25;13;-3,-18;13;-5,405016
405291,,,,,405291
405293,-24;3;1,-21;12;-5,-19;14;-3,-13;8;-3,405293
405558,,,,,405558
405561,-8;1;8,-13;1;4,-7;4;7,-12;4;4,405561
405831,,,,,405831
405834,-11;0;-12,-6;10;-1,-21;-2;6,-20;10;0,405834
406102,,,,,406102
406105,-13;2;7,-13;5;0,-10;10;-4,-6;22;0,406105
406383,,,,,406383
406385,-2;7;1,-6;6;0,-6;10;-2,-12;10;-10,406385
406653,,,,,406653
406656,-9;-3;-4,-12;3;-4,-7;7;3,-9;-2;11,406656
406923,,,,,406923
406930,-9;6;4,-13;0;-10,-1;1;1,-14;2;-4,406930
407203,,,,,407203
407205,-5;6;2,0;2;-9,-7;-4;0,-3;0;3,407205
407475,,,,,407475
407484,-6;5;6,-6;8;-8,-7;4;0,-2;7;-11,407484
407754,,,,,407754
407756,0;3;-5,-2;4;-5,0;0;2,-1;1;0,407756
408031,,,,,408031
408038,-5;0;-2,-1;3;5,-1;-2;-4,2;1;7,408038
408305,,,,,408305
408308,3;0;-6,-1;-1;2,0;8;2,0;7;-1,408308
408580,,,,,408580
408583,-3;4;5,-3;1;5,-1;-4;2,-7;8;0,408583
408855,,,,,408855
408858,-6;-2;5,-6;-1;-9,-1;0;-2,-12;-1;10,408858
409131,,,,,409131
409134,-4;-1;3,-7;-1;-3,-6;-3;0,-9;-5;6,409134
409405,,,,,409405
409408,-8;0;-9,-7;2;0,-11;4;3,-9;7;1,409408
409680,,,,,409680
409683,-3;-9;0,-18;8;-12,0;0;-4,-8;0;-2,409683
409956,,,,,409956
409959,-8;-2;-4,-9;4;-9,-11;0;0,-15;-5;5,409959
410226,,,,,410226
410228,-13;-5;-9,-5;0;1,-14;-3;-10,-11;2;3,410228
410499,,,,,410499
410502,-11;0;1,-11;-5;-9,-10;-1;2,-10;0;-12,410502
410770,,,,,410770
410773,-8;1;-7,-7;-1;-2,-2;-3;5,-10;-1;5,410773
411051,,,,,411051
411054,-11;-1;-3,-3;3;1,-1;-1;0,-15;-1;-1,411054
411320,,,,,411320
411323,-6;0;-4,-5;8;-11,-8;0;-8,-18;-1;-3,411323
411594,,,,,411594
411602,-5;-4;-5,-14;-9;-1,-10;2;15,-23;11;-1,411602
411870,,,,,411870
411873,-12;5;-9,-6;3;-16,-6;0;-4,-4;8;-8,411873
412145,,,,,412145
412154,-1;1;4,-10;0;-15,-7;2;-6,-8;0;0,412154
412421,,,,,412421
412424,-9;7;6,-8;2;0,-16;5;0,-5;1;1,412424
412697,,,,,412697
412704,-12;10;-11,-10;4;-8,-2;3;-7,-6;2;-3,412704
412972,,,,,412972
412975,-11;8;1,-4;-5;0,-7;4;-7,-11;2;-5,412975
413247,,,,,413247
413255,-10;3;-5,-11;-1;10,-15;1;-5,-12;-4;-11,413255
413521,,,,,413521
413524,-10;6;-6,-6;6;-2,-8;6;-6,0;4;0,413524
413798,,,,,413798
413801,-11;9;1,-19;10;8,-9;5;-13,-9;15;-6,413801
414072,,,,,414072
414075,-11;15;-3,-7;0;-11,-1;6;2,-8;6;-9,414075
414348,,,,,414348
414351,-16;1;-5,-12;5;2,-12;7;0,-12;0;0,414351
414623,,,,,414623
414626,-8;6;1,-4;4;1,-4;11;-7,-4;10;-4,414626
414892,,,,,414892
414895,-10;24;-8,-4;15;0,-11;-6;-8,-8;-3;-4,414895
415168,,,,,415168
415170,16;-9;16,11;4;17,10;0;9,-2;4;-11,415170
415442,,,,,415442
415446,-11;0;-5,-2;1;-3,-7;5;-6,-3;5;-11,415446
415737,,,,,415737
415740,-5;9;7,-8;9;-5,-12;3;9,-14;5;11,415740
416006,,,,,416006
416009,-8;6;5,-12;19;-2,0;9;17,-12;9;-3,416009
416280,,,,,416280
416283,-5;17;-25,-11;0;-3,-14;2;-5,-5;1;-25,416283
416553,,,,,416553
416557,-3;7;2,0;1;-26,-5;30;-29,-9;17;0,416557
416826,,,,,416826
416834,2;14;1,-15;21;-13,-13;11;10,-6;0;10,416834
417102,,,,,417102
417105,-2;8;-8,-4;12;-2,-6;14;4,-4;14;3,417105
417372,,,,,417372
417379,-9;4;0,-8;9;3,-8;8;-2,-8;2;-12,417379
417653,,,,,417653
417656,-6;9;-3,-5;9;-6,-3;4;0,-6;4;-4,417656
417921,,,,,417921
417930,0;5;0,-3;-1;-5,-1;7;-2,-4;-4;5,417930
418203,,,,,418203
418205,-11;5;10,-7;4;5,-5;11;6,-6;14;-1,418205
418477,,,,,418477
418484,-3;-1;7,-3;2;2,-3;4;9,-4;0;4,418484
418746,,,,,418746
418748,-3;2;0,0;3;1,-4;0;-13,0;3;0,418748
419015,,,,,419015
419018,-12;-5;-4,-10;4;-4,-5;5;5,-12;7;4,419018
419291,,,,,419291
419294,-9;3;0,-13;11;1,-10;-7;-21,-5;-7;-2,419294
419562,,,,,419562
419564,-13;20;-7,-17;9;-4,-15;8;-7,-2;0;5,419564
419834,,,,,419834
419837,-11;9;-2,-3;5;-11,-4;15;0,-3;7;-10,419837
420104,,,,,420104
420107,-11;7;0,-4;-4;-1,0;-10;-8,0;1;-8,420107
420379,,,,,420379
420382,0;0;-20,-5;8;11,-8;13;0,-7;-2;-6,420382
420662,,,,,420662
420664,0;-1;-14,0;1;-5,-9;12;6,-15;12;7,420664
420935,,,,,420935
420938,-5;2;-10,-9;6;0,-4;4;-6,-6;5;-8,420938
421204,,,,,421204
421208,-12;9;10,-7;3;-15,-6;0;3,-12;4;-14,421208
421486,,,,,421486
421489,-14;-4;14,-7;-4;0,-16;11;5,-8;7;-4,421489
421755,,,,,421755
421758,-1;4;1,-9;8;-2,0;3;-12,-7;1;0,421758
422031,,,,,422031
422038,-4;0;-8,-8;0;19,-4;0;-10,1;-3;0,422038
422305,,,,,422305
422308,-1;-1;-13,-2;-3;-5,-5;0;0,-4;-6;-6,422308
422582,,,,,422582
422590,-12;0;-2,-2;-8;2,4;-3;1,-8;-1;9,422590
422856,,,,,422856
422859,-3;4;-3,-2;2;8,-8;-6;2,-13;6;5,422859
423133,,,,,423133
423140,-4;-3;-4,-10;-4;-6,-4;5;-8,-7;-1;-1,423140
423407,,,,,423407
423410,-14;-1;-14,-10;1;-2,-9;-12;-7,-14;-1;-5,423410
423683,,,,,423683
423686,-11;0;2,-14;-9;-5,-10;-4;3,-14;0;-5,423686
423957,,,,,423957
423960,-18;-5;0,-12;-11;-3,-12;-9;0,-8;-7;0,423960
424233,,,,,424233
424237,-15;-9;-6,-14;-8;-2,-12;7;-2,-21;-1;-13,424237
424511,,,,,424511
424513,-18;-13;6,-3;2;17,-8;-17;25,-11;-15;-4,424513
424783,,,,,424783
424786,-13;0;-7,-12;8;-13,-12;-5;-3,-8;-3;0,424786
425060,,,,,425060
425062,-9;-1;5,-6;-2;-5,-18;0;0,-3;-8;-9,425062
425334,,,,,425334
425337,-5;6;0,-3;17;-5,5;12;-2,-7;-2;-2,425337
425611,,,,,425611
425613,1;12;19,-12;21;14,-1;7;-2,0;9;-1,425613
425884,,,,,425884
425887,-7;18;-4,-6;8;-9,1;16;-4,-4;11;2,425887
426166,,,,,426166
426169,-14;3;2,-5;4;0,0;1;0,-8;14;0,426169
426435,,,,,426435
426438,-6;10;-4,-5;5;-5,-9;13;-1,0;-6;22,426438
426708,,,,,426708
426712,-4;-5;5,-8;2;19,-1;7;0,3;11;-9,426712
426980,,,,,426980
426983,-3;6;0,-2;7;0,-4;5;-14,-4;-2;-2,426983
427256,,,,,427256
427265,-1;7;-1,-5;-3;5,-3;2;0,-3;0;0,427265
427536,,,,,427536
427539,-3;-1;1,-2;9;8,8;0;8,0;-5;0,427539
427805,,,,,427805
427812,0;4;6,0;3;-18,-5;1;2,0;-2;-7,427812
428075,,,,,428075
428078,-5;-4;2,0;-3;-1,-1;0;4,1;-6;0,428078
428345,,,,,428345
428354,-10;5;3,1;-2;-2,-3;0;-10,-4;-4;12,428354
428619,,,,,428619
428622,-19;-7;5,1;-5;29,-3;2;18,0;0;3,428622
428890,,,,,428890
428893,-4;5;4,6;-3;-1,-1;0;1,-2;-4;2,428893
429163,,,,,429163
429166,-7;1;-6,-1;-5;1,-2;1;-1,0;-2;2,429166
429440,,,,,429440
429442,1;-2;6,0;0;-12,-1;-6;9,-7;15;9,429442
429714,,,,,429714
429717,-8;2;5,-4;0;2,-7;-2;-4,2;0;5,429717
429982,,,,,429982
429985,-4;0;16,19;1;10,-1;-10;9,2;0;-5,429985
430257,,,,,430257
430260,0;0;6,0;7;-13,-7;1;-22,0;2;-7,430260
430527,,,,,430527
430530,-5;-3;4,-1;2;-4,-4;0;7,-3;5;10,430530
430808,,,,,430808
430811,0;2;6,1;4;-5,0;1;8,-5;1;3,430811
431083,,,,,431083
431086,-5;0;-8,3;3;-12,1;-6;-11,3;3;-13,431086
431360,,,,,431360
431367,-4;-13;24,-1;-1;25,-4;7;12,-5;8;12,431367
431630,,,,,431630
431633,2;-7;-9,-2;-4;-3,-2;-5;-4,-7;0;-6,431633
431903,,,,,431903
431911,-9;4;-4,-3;-8;0,-6;9;-1,-1;-5;1,431911
432184,,,,,432184
432187,-7;-1;1,0;-8;-8,-1;4;17,-8;3;5,432187
432460,,,,,432460
432467,-3;0;-1,-2;0;1,0;-2;-6,-6;-2;4,432467
432730,,,,,432730
432733,-3;2;-17,2;-4;-8,-1;-3;2,7;-4;3,432733
433004,,,,,433004
433013,0;0;-11,-7;0;10,4;-1;4,3;-5;5,433013
433286,,,,,433286
433289,-7;-4;6,0;-1;0,-2;-2;1,-7;-3;-1,433289
433567,,,,,433567
433569,1;-4;-2,2;-1;6,-7;1;-12,6;-4;12,433569
433855,,,,,433855
433858,-3;3;5,6;1;4,-3;-1;2,0;0;-4,433858
434129,,,,,434129
434132,0;-2;-7,-1;-1;5,0;1;4,-2;-2;-10,434132
434405,,,,,434405
434408,-3;-3;12,-8;0;-8,-9;0;-3,-5;2;2,434408
434681,,,,,434681
434683,2;-4;-8,-6;0;8,0;0;17,-3;6;8,434683
434963,,,,,434963
434966,-4;-1;4,-1;2;-6,-8;20;-9,1;-5;3,434966
435231,,,,,435231
435233,1;-4;-6,-2;-4;0,1;-5;-14,1;-1;-10,435233
435511,,,,,435511
435514,3;-7;0,0;-3;-3,3;2;4,-3;-1;0,435514
435782,,,,,435782
435784,1;-14;4,-1;-3;2,6;-5;5,2;-3;2,435784
436057,,,,,436057
436064,4;-17;-1,2;-12;-1,-8;-13;8,-2;-7;9,436064
436333,,,,,436333
436336,4;-18;14,-1;-20;13,1;-5;-9,-9;-17;10,436336
436610,,,,,436610
436619,0;-17;11,-2;-13;-3,-10;-11;0,-2;-3;1,436619
436883,,,,,436883
436886,11;-18;-4,-7;-21;-2,-2;-12;-1,-6;-5;-2,436886
437158,,,,,437158
437168,-2;-22;3,-2;-8;-1,-6;-7;-16,0;-6;0,437168
437434,,,,,437434
437437,-8;0;-3,0;-4;11,-1;4;-2,-5;14;9,437437
437703,,,,,437703
437723,0;13;-6,1;14;-7,1;11;-2,2;11;7,437723
437984,,,,,437984
437987,5;15;9,9;21;-5,-2;11;8,1;26;3,437987
438256,,,,,438256
438263,6;20;2,3;13;0,3;11;0,0;18;3,438263
438532,,,,,438532
438535,-5;11;5,0;7;10,0;14;9,4;4;-4,438535
438805,,,,,438805
438808,1;9;3,0;0;-10,8;1;1,4;4;-1,438808
439085,,,,,439085
439088,0;0;1,3;0;-2,3;3;2,5;4;-1,439088
439354,,,,,439354
439357,5;5;2,1;9;-1,0;1;-5,0;6;-4,439357
439631,,,,,439631
439634,-6;3;5,5;6;2,2;4;0,0;3;6,439634
439900,,,,,439900
439903,0;-2;-1,-6;2;5,-4;-4;-4,0;6;-4,439903
440180,,,,,440180
440183,-11;3;3,-2;-1;0,-2;-2;-1,-4;-5;3,440183
440453,,,,,440453
440456,-6;-1;4,0;-1;-4,1;2;7,-10;-1;2,440456
440729,,,,,440729
440732,0;-4;3,-3;-6;1,-3;0;0,1;-3;2,440732
440999,,,,,440999
441003,-4;0;4,-3;-2;7,-5;1;5,-4;8;8,441003
441275,,,,,441275
441283,-10;11;9,-3;6;1,-5;10;-1,-8;25;-16,441283
441556,,,,,441556
441560,-1;3;-6,0;13;7,-8;21;0,-4;11;-5,441560
441826,,,,,441826
441833,-5;8;11,-10;7;6,0;1;9,-9;8;-18,441833
442100,,,,,442100
442103,-13;4;-4,3;9;5,-7;6;6,-9;15;-1,442103
442376,,,,,442376
442385,-9;1;7,-5;5;-3,-1;13;-2,0;-2;-3,442385
442659,,,,,442659
442662,2;7;-7,2;4;-10,1;0;8,-5;2;-6,442662
442927,,,,,442927
442930,0;-5;-2,0;-5;1,-3;-4;6,-8;8;9,442930
443203,,,,,443203
443205,2;-3;4,-8;5;10,0;-8;15,-7;-5;5,443205
443471,,,,,443471
443474,0;-3;8,1;-6;4,3;-15;2,-5;-4;-2,443474
443747,,,,,443747
443750,-8;-6;-4,-5;-2;-4,-12;6;11,-8;-17;0,443750
444021,,,,,444021
444024,2;-3;7,0;-10;8,-13;1;-2,-12;-4;-5,444024
444297,,,,,444297
444300,-8;-13;3,1;-11;6,-4;-15;8,-5;-3;-10,444300
444566,,,,,444566
444568,-4;1;4,1;-14;-3,-3;3;0,1;-9;-8,444568
444848,,,,,444848
444850,-13;6;0,-8;-12;5,-12;5;6,0;-12;-6,444850
445117,,,,,445117
445119,-4;-10;10,-5;-6;-5,-6;1;0,1;3;0,445119
445396,,,,,445396
445399,-4;-5;-1,-4;5;-7,0;6;0,-4;-9;1,445399
445662,,,,,445662
445665,3;-8;-5,0;-10;5,-1;-13;6,-4;-4;6,445665
445936,,,,,445936
445945,-1;-4;0,-2;-3;6,-2;-6;1,0;-2;2,445945
446219,,,,,446219
446221,-1;-2;0,0;-7;-5,5;-3;-3,0;1;-5,446221
446490,,,,,446490
446498,-4;3;-14,2;-5;-10,2;0;1,9;-7;3,446498
446763,,,,,446763
446766,2;5;-8,8;2;1,4;0;2,6;4;8,446766
447032,,,,,447032
447040,4;-1;13,5;-1;4,3;0;-2,3;2;11,447040
447306,,,,,447306
447309,7;2;-8,3;-7;-1,-4;4;1,-6;-5;-4,447309
447582,,,,,447582
447585,-4;4;1,-3;-3;0,-2;1;-2,-2;1;-2,447585
447856,,,,,447856
447859,0;4;8,-2;-6;9,-2;-9;9,-7;-2;9,447859
448133,,,,,448133
448136,-4;-3;7,-5;8;-5,-8;1;-2,5;0;1,448136
448409,,,,,448409
448412,-12;-4;3,-1;-5;1,-9;0;1,-8;4;6,448412
448683,,,,,448683
448686,-10;0;5,-7;-6;7,-9;0;3,-4;-4;6,448686
448958,,,,,448958
448961,-5;2;13,-7;1;2,-8;-2;2,1;0;4,448961
449230,,,,,449230
449233,0;-3;6,-2;0;-5,4;4;-11,-5;0;2,449233
449502,,,,,449502
449505,-7;8;-6,2;-6;-5,0;-5;-5,-3;15;-1,449505
449771,,,,,449771
449774,7;0;0,0;-3;-5,0;0;7,5;4;-5,449774
450051,,,,,450051
450054,11;6;-7,2;9;-3,6;-6;11,10;3;1,450054
450321,,,,,450321
450324,7;3;-6,2;-5;3,3;9;-9,-1;4;1,450324
450600,,,,,450600
450609,2;11;-4,0;-2;0,3;0;-9,-6;3;1,450609
450885,,,,,450885
450888,5;-1;9,-2;-1;-5,-2;2;8,1;3;2,450888
451161,,,,,451161
451168,-1;7;-5,7;2;9,1;1;1,0;2;4,451168
451435,,,,,451435
451438,-1;0;1,-1;3;-2,0;1;8,4;-3;0,451438
451710,,,,,451710
451714,0;0;0,0;-2;2,-1;4;-1,4;-2;2,451714
451985,,,,,451985
451988,-2;3;3,0;0;2,-5;0;2,5;-4;-1,451988
452261,,,,,452261
452264,2;0;2,6;5;-2,0;2;12,-6;2;-7,452264
452536,,,,,452536
452539,-4;-2;6,5;2;4,0;-1;2,-4;-2;7,452539
452811,,,,,452811
452814,-6;0;2,-1;-3;0,-8;4;0,8;-1;6,452814
453106,,,,,453106
453109,8;-3;-8,-4;0;13,2;1;3,1;0;3,453109
453382,,,,,453382
453384,2;0;3,-3;-3;0,-3;2;1,4;7;0,453384
453661,,,,,453661
453664,-1;6;3,-9;-1;0,-8;1;-2,0;-11;-7,453664
453939,,,,,453939
453941,-3;1;-4,1;-3;0,-1;1;-7,3;8;0,453941
454215,,,,,454215
454217,1;-2;1,0;-5;-7,-3;9;-6,-2;2;0,454217
454482,,,,,454482
454484,0;0;-4,0;-6;0,-2;1;7,-4;4;14,454484
454758,,,,,454758
454765,-4;-5;4,-6;5;14,-5;6;7,0;-5;-7,454765
455026,,,,,455026
455029,-8;-3;8,-4;2;4,-2;1;-17,0;1;1,455029
455302,,,,,455302
455311,-7;1;2,0;0;0,0;-3;2,-6;1;0,455311
455583,,,,,455583
455586,3;5;-4,-9;5;-2,2;1;-2,-4;0;1,455586
455853,,,,,455853
455855,-3;-4;4,-2;-4;5,0;2;2,-3;8;-2,455855
456131,,,,,456131
456134,-3;0;0,-2;-2;-6,1;2;5,-5;-10;4,456134
456396,,,,,456396
456399,2;0;5,4;-1;0,6;3;-1,-2;0;-10,456399
456672,,,,,456672
456675,5;-4;-4,-5;6;0,-9;-2;-1,1;-2;-6,456675
456941,,,,,456941
456944,2;-1;1,2;-3;14,-4;-3;-1,2;-4;-1,456944
457217,,,,,457217
457219,-5;1;3,-2;5;1,-6;-5;-4,1;-7;8,457219
457485,,,,,457485
457488,0;3;3,2;-3;0,0;0;1,-3;0;10,457488
457766,,,,,457766
457769,1;0;-9,-2;1;0,2;0;-1,2;8;0,457769
458042,,,,,458042
458045,-5;5;-6,1;1;-20,5;-3;11,-4;-9;-4,458045
458322,,,,,458322
458326,0;-2;-1,-1;-1;8,0;7;9,-2;0;13,458326
458602,,,,,458602
458605,2;-4;-4,0;2;-2,-8;0;4,-2;-2;11,458605
458869,,,,,458869
458877,-5;8;-4,2;0;0,-4;1;0,-7;0;-4,458877
459143,,,,,459143
459146,-3;0;-3,0;5;1,2;8;-7,2;-6;5,459146
459418,,,,,459418
459425,-5;4;-1,3;5;-17,8;-1;-7,2;-3;1,459425
459702,,,,,459702
459705,6;-2;-2,-1;-2;3,3;0;-3,-12;4;1,459705
459969,,,,,459969
459977,0;7;4,-1;6;2,-5;-4;8,-2;-5;-6,459977
460243,,,,,460243
460247,0;-4;7,-5;0;-2,1;0;-7,1;12;0,460247
460520,,,,,460520
460523,-3;3;0,1;7;-7,-2;-5;-1,1;-9;9,460523
460795,,,,,460795
460797,1;-5;-2,2;-3;-8,2;8;1,-2;4;-1,460797
461070,,,,,461070
461073,0;1;6,0;3;-3,1;5;8,-3;0;0,461073
461345,,,,,461345
461347,-2;1;3,-7;-3;3,0;-4;6,-4;11;-8,461347
461621,,,,,461621
461624,4;-10;0,-3;3;-15,1;-2;0,0;-7;-7,461624
461896,,,,,461896
461898,1;-1;0,-5;-1;-8,-7;-9;1,-8;1;5,461898
462164,,,,,462164
462168,-5;-5;-5,-3;4;1,0;-1;3,0;7;-13,462168
462440,,,,,462440
462442,-1;-6;1,-6;-4;-12,-5;-3;5,-12;4;0,462442
462703,,,,,462703
462706,-7;-4;0,-12;-6;-3,-5;-12;13,-6;-1;3,462706
462977,,,,,462977
462980,-5;-11;-1,-8;-15;7,-3;-7;-7,-5;-6;5,462980
463242,,,,,463242
463245,-5;-6;2,-5;-4;-12,-3;-5;2,-4;-7;-3,463245
463518,,,,,463518
463526,-4;-3;-13,-10;-6;-2,-10;-15;-1,0;-7;-2,463526
463799,,,,,463799
463802,-10;-10;-4,-8;-10;1,-20;1;-11,-11;-5;11,463802
464070,,,,,464070
464077,-20;-14;-5,-13;-4;6,-22;7;10,-20;-3;1,464077
464342,,,,,464342
464345,-15;1;1,-15;-3;9,-14;0;6,-8;-4;4,464345
464611,,,,,464611
464620,-16;-5;1,-13;-5;1,-5;4;-5,-7;0;-4,464620
464885,,,,,464885
464888,-13;12;0,-11;10;0,-1;-2;-3,-13;11;-9,464888
465158,,,,,465158
465166,-16;2;-2,-12;0;2,-17;4;6,-15;4;-2,465166
465438,,,,,465438
465440,-14;8;-1,-12;-2;-12,-15;0;-4,-8;0;-14,465440
465705,,,,,465705
465715,-16;10;-1,-16;6;-5,-14;10;-5,-8;0;-23,465715
465981,,,,,465981
465984,-7;-5;11,-12;-7;0,-7;-4;-16,-12;1;-9,465984
466258,,,,,466258
466267,-13;12;-13,-12;-1;-2,-8;8;-3,-16;2;5,466267
466538,,,,,466538
466540,-20;-2;1,-5;12;-11,-4;15;-9,-3;11;-1,466540
466801,,,,,466801
466803,-7;2;11,-7;10;4,-10;4;6,-4;-2;10,466803
467078,,,,,467078
467081,-6;7;2,0;7;-4,1;1;3,-5;7;0,467081
467345,,,,,467345
467348,-2;8;-12,-8;7;5,0;2;-7,-4;-2;-5,467348
467629,,,,,467629
467632,1;9;-4,1;1;-11,1;6;1,-3;5;0,467632
467896,,,,,467896
467899,-2;9;0,0;3;12,-2;11;0,0;-3;7,467899
468171,,,,,468171
468174,-7;11;8,1;-1;-1,-3;8;-1,0;0;5,468174
468440,,,,,468440
468443,-7;14;7,0;4;0,-4;10;-18,0;11;3,468443
468719,,,,,468719
468722,3;10;-3,8;2;-13,-1;9;-9,2;6;8,468722
468990,,,,,468990
468994,-5;-1;8,5;8;7,4;4;-4,-1;0;15,468994
469260,,,,,469260
469268,1;0;7,6;10;0,6;8;0,4;3;12,469268
469541,,,,,469541
469544,6;1;-19,8;3;0,-2;3;5,9;4;24,469544
469816,,,,,469816
469823,5;22;10,17;-19;-15,15;8;-11,1;1;-1,469823
470088,,,,,470088
470091,7;-1;9,-7;5;-14,10;7;24,4;15;9,470091
470361,,,,,470361
470370,12;-33;25,-22;-12;-1,5;8;8,4;-2;-5,470370
470641,,,,,470641
470644,13;-11;-12,-6;0;4,-16;-17;0,-11;-18;1,470644
470918,,,,,470918
470925,0;2;9,-9;-7;13,1;8;15,-2;0;-3,470925
471192,,,,,471192
471195,7;-3;2,0;-18;5,-3;-9;-2,-3;0;-1,471195
471461,,,,,471461
471464,-4;-12;19,1;-7;6,-6;1;1,9;-3;7,471464
471738,,,,,471738
471740,-8;-3;8,2;-1;13,-8;5;-6,0;1;-8,471740
472005,,,,,472005
472008,4;-6;-7,0;1;10,-4;5;11,-10;-16;-5,472008
472291,,,,,472291
472294,13;13;17,7;-2;0,-3;0;0,6;1;8,472294
472557,,,,,472557
472560,-3;1;6,-6;-1;-10,9;-1;-26,6;3;19,472560
472841,,,,,472841
472844,0;6;-9,3;0;1,2;-5;-1,2;-9;-4,472844
473110,,,,,473110
473112,-2;-5;9,-17;8;13,-5;0;16,3;4;-1,473112
473388,,,,,473388
473390,2;-1;-2,6;3;-41,30;18;-8,-5;7;-12,473390
473659,,,,,473659
473661,2;0;14,1;9;-10,-9;-10;5,8;-4;-17,473661
473934,,,,,473934
473937,1;-18;19,6;-9;1,-1;1;24,-2;1;-1,473937
474202,,,,,474202
474205,-4;0;9,-1;3;7,-1;3;-1,0;10;-7,474205
474470,,,,,474470
474478,-9;3;16,1;-1;-3,0;-9;-6,-11;-2;0,474478
474741,,,,,474741
474744,1;8;-2,-3;0;3,-3;0;-5,-5;-1;-6,474744
475016,,,,,475016
475024,-7;1;2,-5;-2;8,-4;-4;-5,-8;-2;0,475024
475291,,,,,475291
475294,-2;0;1,0;4;0,0;3;-4,-9;4;-5,475294
475559,,,,,475559
475567,0;-4;-14,-1;5;-3,-7;4;4,-3;2;-4,475567
475835,,,,,475835
475838,-3;0;1,0;0;0,-5;1;-2,-1;0;-2,475838
476104,,,,,476104
476107,-6;8;-13,0;8;-9,-4;0;3,-6;-2;-6,476107
476380,,,,,476380
476383,-4;2;2,0;3;4,-4;3;5,1;1;7,476383
476650,,,,,476650
476653,7;-1;3,-7;5;-1,0;5;-3,0;0;0,476653
476923,,,,,476923
476926,2;-4;-13,3;8;2,2;11;-5,-1;11;5,476926
477193,,,,,477193
477195,6;12;6,-3;14;-6,-4;-3;-4,-7;2;18,477195
477470,,,,,477470
477473,-3;3;5,-10;6;-3,0;0;17,-7;0;2,477473
477737,,,,,477737
477741,-4;-4;5,-6;3;-5,-3;-8;-11,-8;6;-2,477741
478014,,,,,478014
478017,-4;6;5,2;-4;-3,-4;-4;6,-8;1;3,478017
478288,,,,,478288
478291,-7;4;19,-2;-3;6,-10;3;5,0;6;-3,478291
478564,,,,,478564
478567,-8;-2;3,1;-1;-2,2;0;-7,1;0;-6,478567
478838,,,,,478838
478841,-5;-1;0,-2;2;1,0;2;7,-4;0;0,478841
479114,,,,,479114
479121,1;-4;0,7;-6;-2,-1;-3;3,1;0;-13,479121
479388,,,,,479388
479391,-2;3;4,-4;-1;0,-4;-1;-2,-3;-4;-9,479391
479664,,,,,479664
479672,1;2;15,-3;5;0,-2;1;-8,-3;4;-14,479672
479939,,,,,479939
479942,6;1;10,-4;-2;-6,-2;4;1,-3;3;-5,479942
480215,,,,,480215
480222,-5;-3;-7,-8;0;-8,-3;0;-9,1;2;-1,480222
480489,,,,,480489
480492,5;-6;-12,-8;9;-1,4;-1;-5,0;2;1,480492
480765,,,,,480765
480768,-8;4;4,-5;8;-5,0;6;-6,-3;5;5,480768
481040,,,,,481040
481043,4;-8;-10,-2;0;0,2;-6;-1,-4;0;0,481043
481315,,,,,481315
481318,0;6;-1,0;6;-1,6;3;0,-3;-3;-1,481318
481600,,,,,481600
481603,0;1;-8,0;7;-5,0;-3;4,-14;0;-2,481603
481868,,,,,481868
481871,0;-2;0,1;0;0,-3;0;2,-3;4;4,481871
482154,,,,,482154
482157,-5;7;-1,-1;1;4,0;-1;-7,2;-1;7,482157
482422,,,,,482422
482425,-3;0;-6,4;-3;5,-11;9;-12,-6;4;-5,482425
482697,,,,,482697
482700,5;0;0,-2;5;-6,-10;2;-8,-7;11;3,482700
482968,,,,,482968
482971,4;-3;-3,-16;5;2,-3;8;-5,-3;0;5,482971
483248,,,,,483248
483251,-1;-4;12,-1;-3;-9,1;9;-2,4;7;4,483251
483517,,,,,483517
483520,1;0;-9,-4;0;5,-4;-3;13,-2;0;0,483520
483789,,,,,483789
483796,-4;1;-6,-1;5;1,3;-6;1,3;7;0,483796
484062,,,,,484062
484065,-13;0;8,-6;-4;-8,-22;5;-7,-12;0;-6,484065
484337,,,,,484337
484345,-13;-3;-10,-22;2;-2,-16;0;-7,-11;-1;0,484345
484610,,,,,484610
484612,-5;-7;-9,-15;1;12,-21;-1;7,-15;-9;8,484612
484881,,,,,484881
484888,-18;4;0,-21;1;3,-11;3;0,-18;3;3,484888
485158,,,,,485158
485160,-16;-2;-6,-13;-1;-11,-20;2;1,-9;-2;-5,485160
485430,,,,,485430
485439,-12;-11;-20,-9;1;-11,-13;9;-17,-16;0;-1,485439
485701,,,,,485701
485704,-6;-7;-17,-10;-2;3,-12;-3;-13,-9;-4;-13,485704
485970,,,,,485970
485972,-22;-15;-8,-18;-6;-1,-9;-5;-4,-14;1;-7,485972
486245,,,,,486245
486248,-10;-8;-10,-10;-8;-3,-16;-6;7,-32;-18;-1,486248
486509,,,,,486509
486512,-30;-19;5,-5;-2;5,-29;-3;-11,-16;-6;13,486512
486785,,,,,486785
486787,-23;-9;-20,-16;-10;-2,-11;-18;-14,-13;-11;4,486787
487053,,,,,487053
487056,-17;-7;-4,-19;3;0,-17;2;12,-12;16;8,487056
