,index,acc1,acc2,acc3,acc4,duration,utcdate
1462,236025,8;-8;-5,16;-6;-3,10;-11;0,8;-8;5,236025,2021-11-24
1463,236298,,,,,236298,2021-11-24
1464,236301,9;-5;6,8;-7;2,10;-5;3,10;-9;0,236301,2021-11-24
1465,236573,,,,,236573,2021-11-24
1466,236576,5;1;5,8;-2;7,10;-4;4,2;-7;2,236576,2021-11-24
1467,236840,,,,,236840,2021-11-24
1468,236844,8;-6;0,10;0;0,6;-11;1,7;0;1,236844,2021-11-24
1469,237111,,,,,237111,2021-11-24
1470,237114,9;-3;-1,8;-8;1,12;-2;1,6;0;12,237114,2021-11-24
1471,237384,,,,,237384,2021-11-24
1472,237392,11;-5;11,9;-5;10,7;-1;11,9;-8;12,237392,2021-11-24
1473,237662,,,,,237662,2021-11-24
1474,237665,8;-5;11,6;-2;6,8;0;2,3;-3;2,237665,2021-11-24
1475,237937,,,,,237937,2021-11-24
1476,237944,7;-3;-1,2;-1;0,8;-6;7,6;-5;9,237944,2021-11-24
1477,238213,,,,,238213,2021-11-24
1478,238216,7;-6;6,5;-3;9,3;-10;6,0;-4;11,238216,2021-11-24
1479,238488,,,,,238488,2021-11-24
1480,238496,4;-5;3,5;-3;4,7;-5;0,5;-8;3,238496,2021-11-24
1481,238763,,,,,238763,2021-11-24
1482,238766,4;-4;5,3;-5;6,7;-8;4,3;-5;12,238766,2021-11-24
1483,239038,,,,,239038,2021-11-24
1484,239041,1;-8;2,2;-4;3,8;-9;-2,4;-6;1,239041,2021-11-24
1485,239314,,,,,239314,2021-11-24
1486,239316,5;-9;-2,6;-12;-4,9;-12;-2,5;-12;1,239316,2021-11-24
1487,239589,,,,,239589,2021-11-24
1488,239592,5;-6;-1,2;-7;2,7;-4;9,0;-10;5,239592,2021-11-24
1489,239877,,,,,239877,2021-11-24
1490,239880,3;-11;2,4;-9;4,5;-5;-1,4;-10;1,239880,2021-11-24
1491,240152,,,,,240152,2021-11-24
1492,240155,4;-6;0,9;-10;1,1;-5;8,9;-4;-3,240155,2021-11-24
1493,240427,,,,,240427,2021-11-24
1494,240430,5;-9;4,6;-8;3,3;-12;8,6;-7;3,240430,2021-11-24
1495,240697,,,,,240697,2021-11-24
1496,240700,6;-7;0,3;-8;3,4;-7;0,5;-6;0,240700,2021-11-24
1497,240970,,,,,240970,2021-11-24
1498,240973,4;-6;2,4;-4;1,5;-7;-3,3;-9;0,240973,2021-11-24
1499,241244,,,,,241244,2021-11-24
1500,241247,4;-9;-3,3;-4;4,9;-11;-1,4;5;6,241247,2021-11-24
1501,241516,,,,,241516,2021-11-24
1502,241523,6;-10;0,5;-4;5,6;-3;2,6;-10;4,241523,2021-11-24
1503,241792,,,,,241792,2021-11-24
1504,241795,2;-5;2,4;-8;0,4;-6;2,5;-8;-8,241795,2021-11-24
1505,242062,,,,,242062,2021-11-24
1506,242070,9;0;4,10;-5;-7,7;-13;10,2;-14;-2,242070,2021-11-24
1507,242336,,,,,242336,2021-11-24
1508,242338,5;-4;10,4;-3;2,1;-2;3,1;-6;4,242338,2021-11-24
1509,242611,,,,,242611,2021-11-24
1510,242618,2;-6;-1,4;-5;4,5;0;1,7;-5;2,242618,2021-11-24
1511,242886,,,,,242886,2021-11-24
1512,242888,7;-8;0,1;-3;3,1;-11;1,7;-5;3,242888,2021-11-24
1513,243154,,,,,243154,2021-11-24
1514,243158,8;-9;1,4;-9;10,5;-12;0,2;-12;5,243158,2021-11-24
1515,243430,,,,,243430,2021-11-24
1516,243433,5;-9;8,0;-11;6,3;-11;4,2;-7;4,243433,2021-11-24
1517,243701,,,,,243701,2021-11-24
1518,243704,5;-13;0,6;-9;5,2;-8;1,2;-5;4,243704,2021-11-24
1519,243983,,,,,243983,2021-11-24
1520,243986,0;-6;0,2;-4;0,6;0;-6,3;-3;-3,243986,2021-11-24
1521,244251,,,,,244251,2021-11-24
1522,244254,4;-3;3,3;-1;5,0;0;3,3;-6;3,244254,2021-11-24
1523,244527,,,,,244527,2021-11-24
1524,244530,2;-5;4,-1;-6;0,4;-7;2,1;-5;4,244530,2021-11-24
1525,244794,,,,,244794,2021-11-24
1526,244797,3;-10;-3,2;-7;0,0;-8;1,1;-3;3,244797,2021-11-24
1527,245074,,,,,245074,2021-11-24
1528,245076,2;-8;0,0;-5;1,2;-11;-2,3;-6;-2,245076,2021-11-24
1529,245345,,,,,245345,2021-11-24
1530,245348,2;-8;1,1;-8;-1,0;-6;3,1;-12;1,245348,2021-11-24
1531,245614,,,,,245614,2021-11-24
1532,245622,1;-3;0,3;-6;2,4;-10;-4,5;-7;0,245622,2021-11-24
1533,245889,,,,,245889,2021-11-24
1534,245892,0;-3;3,5;-12;0,7;-7;-4,6;-5;-5,245892,2021-11-24
1535,246158,,,,,246158,2021-11-24
1536,246165,4;-2;-1,5;-8;-6,8;-2;-5,4;-4;-2,246165,2021-11-24
1537,246432,,,,,246432,2021-11-24
1538,246435,4;-6;-4,6;-2;2,3;1;0,3;-4;-2,246435,2021-11-24
1539,246708,,,,,246708,2021-11-24
1540,246716,1;3;2,5;-7;0,4;-7;4,0;-7;0,246716,2021-11-24
1541,246983,,,,,246983,2021-11-24
1542,246986,6;-2;4,3;-5;2,1;-3;0,5;-12;0,246986,2021-11-24
1543,247255,,,,,247255,2021-11-24
1544,247258,8;-6;0,2;-1;7,4;1;-2,4;-1;-3,247258,2021-11-24
1545,247528,,,,,247528,2021-11-24
1546,247530,7;0;-1,5;0;-2,5;-6;0,5;-2;5,247530,2021-11-24
1547,247796,,,,,247796,2021-11-24
1548,247799,7;-1;-5,5;-5;2,10;-5;-1,6;-4;5,247799,2021-11-24
1549,248082,,,,,248082,2021-11-24
1550,248084,7;-2;0,5;-4;-6,7;-5;-4,3;-6;0,248084,2021-11-24
1551,248347,,,,,248347,2021-11-24
1552,248350,9;0;-2,6;0;0,8;0;-1,6;-7;0,248350,2021-11-24
1553,248622,,,,,248622,2021-11-24
1554,248624,3;-4;1,8;-3;0,7;-7;3,10;-9;0,248624,2021-11-24
1555,248886,,,,,248886,2021-11-24
1556,248889,7;-6;-10,9;-3;0,5;-6;6,7;-5;3,248889,2021-11-24
1557,249167,,,,,249167,2021-11-24
1558,249170,7;-11;-1,10;-8;0,3;-4;7,9;-3;0,249170,2021-11-24
1559,249436,,,,,249436,2021-11-24
1560,249439,5;-9;0,7;-4;4,8;-7;8,7;-2;3,249439,2021-11-24
1561,249710,,,,,249710,2021-11-24
1562,249718,5;-2;1,11;-6;-10,14;1;-8,9;4;-5,249718,2021-11-24
1563,250001,,,,,250001,2021-11-24
1564,250003,7;-6;-4,12;1;-5,6;3;-21,15;11;-6,250003,2021-11-24
1565,250274,,,,,250274,2021-11-24
1566,250284,5;-6;3,0;6;-2,13;0;15,11;-6;6,250284,2021-11-24
1567,250550,,,,,250550,2021-11-24
1568,250552,13;-7;0,2;4;1,4;3;0,9;-4;-11,250552,2021-11-24
1569,250820,,,,,250820,2021-11-24
1570,250823,6;-1;-5,6;4;-3,5;-1;-2,2;0;-3,250823,2021-11-24
1571,251094,,,,,251094,2021-11-24
1572,251097,4;-1;3,7;-4;5,10;-6;1,2;5;0,251097,2021-11-24
1573,251363,,,,,251363,2021-11-24
1574,251365,6;-4;0,9;-3;3,9;-2;0,10;2;0,251365,2021-11-24
1575,251637,,,,,251637,2021-11-24
1576,251640,9;4;-6,3;-1;0,5;-1;5,8;-10;2,251640,2021-11-24
1577,251914,,,,,251914,2021-11-24
1578,251916,6;-7;1,11;-3;0,12;-4;5,11;-4;7,251916,2021-11-24
1579,252195,,,,,252195,2021-11-24
1580,252198,13;2;0,12;6;-8,16;6;-3,13;-6;-8,252198,2021-11-24
1581,252471,,,,,252471,2021-11-24
1582,252473,9;-2;4,10;-7;3,8;-12;4,8;-7;10,252473,2021-11-24
1583,252748,,,,,252748,2021-11-24
1584,252751,12;-7;0,16;-10;-10,7;-1;-9,8;-1;-4,252751,2021-11-24
1585,253015,,,,,253015,2021-11-24
1586,253018,14;4;-8,18;4;-5,13;-1;-2,14;-3;0,253018,2021-11-24
1587,253295,,,,,253295,2021-11-24
1588,253297,13;-5;5,14;-10;2,13;-6;4,14;-2;2,253297,2021-11-24
1589,253565,,,,,253565,2021-11-24
1590,253569,15;4;-2,19;2;0,15;-2;0,14;-3;0,253569,2021-11-24
1591,253835,,,,,253835,2021-11-24
1592,253843,17;0;-2,17;0;-1,13;-2;2,14;0;6,253843,2021-11-24
1593,254111,,,,,254111,2021-11-24
1594,254114,19;-7;4,11;-7;4,16;-3;5,13;-1;9,254114,2021-11-24
1595,254381,,,,,254381,2021-11-24
1596,254388,20;-1;5,16;-12;13,20;0;15,10;1;6,254388,2021-11-24
1597,254653,,,,,254653,2021-11-24
1598,254656,21;-8;3,13;-3;5,11;1;7,11;2;16,254656,2021-11-24
1599,254930,,,,,254930,2021-11-24
1600,254939,8;11;-5,10;10;-6,18;6;-3,5;10;-4,254939,2021-11-24
1601,255211,,,,,255211,2021-11-24
1602,255214,9;1;13,9;-12;2,3;0;-2,9;4;-3,255214,2021-11-24
1603,255481,,,,,255481,2021-11-24
1604,255484,5;6;3,15;9;1,12;0;9,11;-5;23,255484,2021-11-24
1605,255755,,,,,255755,2021-11-24
1606,255757,15;-7;-1,8;-5;2,16;4;-8,17;-5;9,255757,2021-11-24
1607,256023,,,,,256023,2021-11-24
1608,256026,14;-9;-2,14;-7;8,13;-1;7,14;-10;0,256026,2021-11-24
1609,256301,,,,,256301,2021-11-24
1610,256303,19;-7;2,14;-5;2,14;-5;0,12;0;-5,256303,2021-11-24
1611,256574,,,,,256574,2021-11-24
1612,256577,15;-2;2,14;-2;2,14;0;5,15;-3;1,256577,2021-11-24
1613,256849,,,,,256849,2021-11-24
1614,256852,15;0;1,12;-3;-1,15;3;3,19;-9;6,256852,2021-11-24
1615,257121,,,,,257121,2021-11-24
1616,257124,14;-4;8,9;-1;9,14;-5;2,10;-6;9,257124,2021-11-24
1617,257399,,,,,257399,2021-11-24
1618,257401,16;-3;-5,19;7;-2,11;0;-1,24;-10;6,257401,2021-11-24
1619,257665,,,,,257665,2021-11-24
1620,257667,11;0;8,14;-10;-1,13;1;-6,7;-18;1,257667,2021-11-24
1621,257937,,,,,257937,2021-11-24
1622,257940,19;-25;-30,19;-20;5,10;-21;16,12;-4;6,257940,2021-11-24
1623,258222,,,,,258222,2021-11-24
1624,258224,16;-6;11,16;-1;11,10;1;11,8;-1;-3,258224,2021-11-24
1625,258491,,,,,258491,2021-11-24
1626,258500,13;-4;0,12;-1;0,14;0;-15,16;-3;-1,258500,2021-11-24
1627,258770,,,,,258770,2021-11-24
1628,258772,11;0;-7,13;-5;-2,12;-11;5,17;-9;13,258772,2021-11-24
1629,259043,,,,,259043,2021-11-24
1630,259051,5;0;0,9;-1;0,9;-7;4,11;-1;6,259051,2021-11-24
1631,259315,,,,,259315,2021-11-24
1632,259318,11;1;2,10;-12;-2,14;-4;4,17;3;13,259318,2021-11-24
1633,259592,,,,,259592,2021-11-24
1634,259601,11;-5;9,2;-5;3,10;-7;6,7;-11;10,259601,2021-11-24
1635,259871,,,,,259871,2021-11-24
1636,259874,11;-4;-1,9;-8;0,15;-4;-1,9;0;8,259874,2021-11-24
1637,260145,,,,,260145,2021-11-24
1638,260148,11;-4;6,11;-5;3,15;-3;-1,15;-1;3,260148,2021-11-24
1639,260416,,,,,260416,2021-11-24
1640,260419,7;-3;12,16;-6;6,10;-11;11,9;-6;0,260419,2021-11-24
1641,260684,,,,,260684,2021-11-24
1642,260687,9;3;13,10;-1;4,7;-3;7,13;0;6,260687,2021-11-24
1643,260961,,,,,260961,2021-11-24
1644,260964,10;3;4,11;-6;12,11;-12;13,18;-12;-5,260964,2021-11-24
1645,261230,,,,,261230,2021-11-24
1646,261233,20;-1;3,2;0;3,14;1;8,10;-7;10,261233,2021-11-24
1647,261505,,,,,261505,2021-11-24
1648,261507,7;-2;5,9;-2;-4,5;5;9,11;-2;13,261507,2021-11-24
1649,261773,,,,,261773,2021-11-24
1650,261776,20;7;0,9;0;19,16;3;11,12;16;18,261776,2021-11-24
1651,262054,,,,,262054,2021-11-24
1652,262057,12;0;6,25;3;-3,14;0;-11,15;8;-1,262057,2021-11-24
1653,262336,,,,,262336,2021-11-24
1654,262339,11;2;-1,19;9;7,9;6;0,14;-9;10,262339,2021-11-24
1655,262616,,,,,262616,2021-11-24
1656,262619,10;-8;15,9;2;-6,7;4;0,9;2;1,262619,2021-11-24
1657,262886,,,,,262886,2021-11-24
1658,262889,13;9;9,19;1;15,15;-2;-5,14;5;5,262889,2021-11-24
1659,263162,,,,,263162,2021-11-24
1660,263171,6;11;9,14;4;13,16;4;2,16;4;3,263171,2021-11-24
1661,263437,,,,,263437,2021-11-24
1662,263440,15;-2;3,16;12;3,8;-5;1,10;-1;-2,263440,2021-11-24
1663,263712,,,,,263712,2021-11-24
1664,263719,10;7;-5,16;17;12,10;14;8,23;5;-13,263719,2021-11-24
1665,263988,,,,,263988,2021-11-24
1666,263991,9;-4;8,10;-1;6,15;5;-2,13;8;2,263991,2021-11-24
1667,264271,,,,,264271,2021-11-24
1668,264281,14;7;-2,19;12;3,13;1;8,17;15;3,264281,2021-11-24
1669,264551,,,,,264551,2021-11-24
1670,264554,14;-3;3,14;6;5,11;5;3,17;4;8,264554,2021-11-24
1671,264823,,,,,264823,2021-11-24
1672,264825,7;1;3,16;-2;-4,10;4;12,18;-5;-1,264825,2021-11-24
1673,265095,,,,,265095,2021-11-24
1674,265098,15;4;1,17;1;0,14;2;2,13;11;9,265098,2021-11-24
1675,265364,,,,,265364,2021-11-24
1676,265367,14;0;4,14;4;-1,12;3;3,0;-1;6,265367,2021-11-24
1677,265641,,,,,265641,2021-11-24
1678,265645,4;-4;-9,11;6;6,-2;-1;3,8;2;-2,265645,2021-11-24
1679,265909,,,,,265909,2021-11-24
1680,265912,11;7;5,5;-1;1,5;0;4,7;0;1,265912,2021-11-24
1681,266184,,,,,266184,2021-11-24
1682,266186,5;8;-3,11;0;3,1;6;4,8;13;-2,266186,2021-11-24
1683,266451,,,,,266451,2021-11-24
1684,266455,9;-2;8,6;1;-2,13;-2;0,4;-5;4,266455,2021-11-24
1685,266734,,,,,266734,2021-11-24
1686,266737,1;4;11,15;10;1,20;-17;-1,8;-9;0,266737,2021-11-24
1687,267011,,,,,267011,2021-11-24
1688,267014,15;9;-11,15;-9;-4,12;4;16,6;5;-1,267014,2021-11-24
1689,267281,,,,,267281,2021-11-24
1690,267288,15;-12;10,17;-2;-14,20;2;4,14;7;10,267288,2021-11-24
1691,267554,,,,,267554,2021-11-24
1692,267556,21;-6;7,19;0;1,19;6;15,21;3;8,267556,2021-11-24
1693,267829,,,,,267829,2021-11-24
1694,267980,24;2;-8,23;11;23,21;11;10,13;4;-6,267980,2021-11-24
1695,268250,,,,,268250,2021-11-24
1696,268253,23;13;12,14;0;14,11;5;5,25;-1;14,268253,2021-11-24
1697,268517,,,,,268517,2021-11-24
1698,268525,18;0;10,25;3;23,24;5;27,15;2;0,268525,2021-11-24
1699,268791,,,,,268791,2021-11-24
1700,268794,20;-5;8,20;-9;16,20;-10;14,12;-32;0,268794,2021-11-24
1701,269068,,,,,269068,2021-11-24
1702,269071,29;-17;4,18;-3;0,14;-5;0,22;-1;0,269071,2021-11-24
1703,269350,,,,,269350,2021-11-24
1704,269353,8;-1;7,11;4;0,10;-1;3,15;-5;3,269353,2021-11-24
1705,269620,,,,,269620,2021-11-24
1706,269623,19;-1;0,11;-2;2,23;-3;1,17;-1;4,269623,2021-11-24
1707,269901,,,,,269901,2021-11-24
1708,269904,23;-2;8,23;-2;7,20;-4;4,23;-1;4,269904,2021-11-24
1709,270169,,,,,270169,2021-11-24
1710,270172,25;-5;10,17;1;14,23;-1;13,17;-6;11,270172,2021-11-24
1711,270451,,,,,270451,2021-11-24
1712,270453,33;0;5,27;0;8,22;-1;6,28;-1;2,270453,2021-11-24
1713,270720,,,,,270720,2021-11-24
1714,270723,19;1;8,19;-3;7,25;0;10,23;5;10,270723,2021-11-24
1715,270995,,,,,270995,2021-11-24
1716,270998,24;-10;6,28;-4;6,24;0;5,18;7;14,270998,2021-11-24
1717,271269,,,,,271269,2021-11-24
1718,271272,29;-3;-4,29;-12;12,28;-1;6,40;22;6,271272,2021-11-24
1719,271547,,,,,271547,2021-11-24
1720,271550,30;-11;8,32;-10;11,27;-10;9,24;1;13,271550,2021-11-24
1721,271814,,,,,271814,2021-11-24
1722,271817,29;-6;4,26;-8;3,37;-4;6,37;3;0,271817,2021-11-24
1723,272082,,,,,272082,2021-11-24
1724,272090,23;-9;6,35;5;4,25;-7;3,29;1;1,272090,2021-11-24
1725,272352,,,,,272352,2021-11-24
1726,272355,25;2;-6,17;3;3,25;-5;8,27;-2;9,272355,2021-11-24
1727,272621,,,,,272621,2021-11-24
1728,272629,27;-2;4,26;-4;10,31;-3;0,24;2;8,272629,2021-11-24
1729,272897,,,,,272897,2021-11-24
1730,272900,31;-1;10,34;-3;10,27;-1;11,27;0;10,272900,2021-11-24
1731,273172,,,,,273172,2021-11-24
1732,273179,34;-1;8,35;-6;9,33;-5;8,32;-3;7,273179,2021-11-24
1733,273446,,,,,273446,2021-11-24
1734,273449,30;-4;8,29;-1;3,31;-3;5,33;0;5,273449,2021-11-24
1735,273722,,,,,273722,2021-11-24
1736,273724,32;-6;7,33;0;6,30;-3;6,25;0;5,273724,2021-11-24
1737,273999,,,,,273999,2021-11-24
1738,274002,21;-1;7,20;-1;5,19;-5;5,19;-3;2,274002,2021-11-24
1739,274273,,,,,274273,2021-11-24
1740,274275,20;-3;4,22;-1;2,21;-2;5,13;-1;5,274275,2021-11-24
1741,274548,,,,,274548,2021-11-24
1742,274551,7;-2;3,7;0;2,4;-2;0,1;-6;0,274551,2021-11-24
1743,274817,,,,,274817,2021-11-24
1744,274820,3;-1;1,1;-2;3,3;0;2,2;0;2,274820,2021-11-24
1745,275091,,,,,275091,2021-11-24
1746,275094,-5;0;0,-10;-3;-1,-10;-3;0,-10;-2;-3,275094,2021-11-24
1747,275361,,,,,275361,2021-11-24
1748,275364,-15;-2;0,-14;0;-5,-14;0;-1,-11;1;-3,275364,2021-11-24
1749,275637,,,,,275637,2021-11-24
1750,275640,-11;-2;0,-12;-2;-2,-9;2;-4,-12;-4;-1,275640,2021-11-24
1751,275911,,,,,275911,2021-11-24
1752,275914,-11;0;-2,-11;-3;-4,-14;-2;-2,-14;0;1,275914,2021-11-24
1753,276193,,,,,276193,2021-11-24
1754,276196,-12;-5;-2,-12;-6;1,-9;-7;0,-6;-4;-4,276196,2021-11-24
1755,276462,,,,,276462,2021-11-24
1756,276465,-10;-1;1,-11;-1;-4,-11;-1;-4,-11;-4;-3,276465,2021-11-24
1757,276731,,,,,276731,2021-11-24
1758,276739,-10;-3;-2,-9;-1;-4,-10;-1;2,-9;-7;0,276739,2021-11-24
1759,277001,,,,,277001,2021-11-24
1760,277003,-12;0;0,-4;0;0,-8;-5;0,-3;-7;-17,277003,2021-11-24
1761,277275,,,,,277275,2021-11-24
1762,277284,-10;-13;-5,-9;-2;1,-14;2;-2,-12;0;-3,277284,2021-11-24
1763,277552,,,,,277552,2021-11-24
1764,277555,-11;0;-3,-10;-2;0,-13;-1;-2,-16;-9;1,277555,2021-11-24
1765,277826,,,,,277826,2021-11-24
1766,277834,-9;-10;1,-12;2;-2,-9;-4;-1,-8;-3;-1,277834,2021-11-24
1767,278102,,,,,278102,2021-11-24
1768,278105,-10;-3;-7,-1;-8;5,-5;0;-3,-8;-4;0,278105,2021-11-24
1769,278371,,,,,278371,2021-11-24
1770,278379,-5;-2;0,-15;-2;10,-8;-1;3,-12;-13;0,278379,2021-11-24
1771,278641,,,,,278641,2021-11-24
1772,278644,-8;-1;3,-7;0;-3,-5;-7;1,-9;4;-5,278644,2021-11-24
1773,278910,,,,,278910,2021-11-24
1774,278914,-9;0;0,-10;-5;2,-10;-4;-5,-9;2;-15,278914,2021-11-24
1775,279180,,,,,279180,2021-11-24
1776,279182,-2;-9;5,-2;-5;13,-12;0;4,-6;-1;-2,279182,2021-11-24
1777,279461,,,,,279461,2021-11-24
1778,279464,0;17;3,7;17;-5,0;-15;-6,-4;-21;-18,279464,2021-11-24
1779,279737,,,,,279737,2021-11-24
1780,279739,-1;-7;2,-8;1;1,-3;4;-11,-21;-11;8,279739,2021-11-24
1781,280010,,,,,280010,2021-11-24
1782,280013,-7;-1;-8,-6;-5;-4,-8;-3;-2,-4;-1;-6,280013,2021-11-24
1783,280290,,,,,280290,2021-11-24
1784,280293,-7;0;3,-8;3;-5,-9;-6;3,-10;0;1,280293,2021-11-24
1785,280566,,,,,280566,2021-11-24
1786,280569,-6;-4;-5,-5;-3;1,-6;1;2,-5;2;-1,280569,2021-11-24
1787,280848,,,,,280848,2021-11-24
1788,280851,-6;0;-8,-5;0;-7,-8;-2;-7,-7;0;2,280851,2021-11-24
1789,281129,,,,,281129,2021-11-24
1790,281133,-2;3;2,-8;2;-5,-5;-1;15,-8;0;1,281133,2021-11-24
1791,281409,,,,,281409,2021-11-24
1792,281411,-5;-3;-2,-2;-6;-12,-3;-6;-1,-3;-3;-1,281411,2021-11-24
1793,281680,,,,,281680,2021-11-24
1794,281683,-9;8;1,-9;1;7,0;15;1,-10;-8;2,281683,2021-11-24
1795,281955,,,,,281955,2021-11-24
1796,281964,-13;-1;0,-13;8;0,-11;-1;16,-9;-7;-2,281964,2021-11-24
1797,282244,,,,,282244,2021-11-24
1798,282246,0;-15;-1,-10;11;0,1;-2;-11,-1;-1;3,282246,2021-11-24
1799,282519,,,,,282519,2021-11-24
1800,282527,-6;2;5,3;-9;-6,-2;-1;-9,-1;-5;0,282527,2021-11-24
1801,282793,,,,,282793,2021-11-24
1802,282796,0;-4;4,1;-5;-3,0;-3;-4,-3;0;-6,282796,2021-11-24
1803,283068,,,,,283068,2021-11-24
1804,283077,-4;0;1,-1;-2;-1,1;-3;-2,-7;-1;5,283077,2021-11-24
1805,283351,,,,,283351,2021-11-24
1806,283354,1;1;-3,0;-3;0,0;0;4,-3;-6;4,283354,2021-11-24
1807,283619,,,,,283619,2021-11-24
1808,283627,0;-1;-4,0;0;-3,0;-1;-1,2;0;0,283627,2021-11-24
1809,283894,,,,,283894,2021-11-24
1810,283897,0;-3;-1,-3;-6;-4,0;-11;2,0;-7;0,283897,2021-11-24
1811,284164,,,,,284164,2021-11-24
1812,284166,-1;-11;0,-1;-2;1,0;-3;-4,-3;-6;3,284166,2021-11-24
1813,284443,,,,,284443,2021-11-24
1814,284446,-2;1;-1,-1;-8;-6,-3;3;0,1;-7;-1,284446,2021-11-24
1815,284708,,,,,284708,2021-11-24
1816,284711,-4;-8;4,0;-2;7,2;-7;-3,0;-2;-9,284711,2021-11-24
1817,284983,,,,,284983,2021-11-24
1818,284986,3;1;1,0;-9;3,0;-2;2,6;0;11,284986,2021-11-24
1819,285259,,,,,285259,2021-11-24
1820,285262,2;-2;0,0;0;3,-1;-9;11,0;-5;10,285262,2021-11-24
1821,285534,,,,,285534,2021-11-24
1822,285537,-1;-3;4,0;-4;-9,-1;-3;4,-3;-7;7,285537,2021-11-24
1823,285809,,,,,285809,2021-11-24
1824,285812,9;-9;-2,1;-11;4,1;-1;11,0;0;-2,285812,2021-11-24
1825,286084,,,,,286084,2021-11-24
1826,286087,2;-6;3,0;0;4,6;-5;-7,-2;-1;-3,286087,2021-11-24
1827,286353,,,,,286353,2021-11-24
1828,286356,0;3;-2,3;-5;2,-1;1;0,-1;1;-8,286356,2021-11-24
1829,286622,,,,,286622,2021-11-24
1830,286630,0;-5;0,0;3;-9,1;4;-6,4;0;3,286630,2021-11-24
1831,286893,,,,,286893,2021-11-24
1832,286896,2;-3;3,-2;0;2,-2;5;-7,4;4;-4,286896,2021-11-24
1833,287161,,,,,287161,2021-11-24
1834,287168,1;6;5,5;4;7,6;0;1,0;1;3,287168,2021-11-24
1835,287436,,,,,287436,2021-11-24
1836,287439,4;0;8,-2;1;-3,2;0;-2,1;7;-2,287439,2021-11-24
1837,287711,,,,,287711,2021-11-24
1838,287714,4;2;-4,5;1;-4,1;2;3,4;4;-8,287714,2021-11-24
1839,287989,,,,,287989,2021-11-24
1840,287991,0;-2;2,7;-1;-8,5;-4;2,7;-8;2,287991,2021-11-24
1841,288254,,,,,288254,2021-11-24
1842,288258,3;-3;1,5;-3;4,2;-6;0,6;-5;-2,288258,2021-11-24
1843,288542,,,,,288542,2021-11-24
1844,288545,6;-1;-1,5;2;4,6;-3;-1,6;0;-2,288545,2021-11-24
1845,288813,,,,,288813,2021-11-24
1846,288815,5;-9;2,6;-6;1,3;-2;2,5;4;2,288815,2021-11-24
1847,289089,,,,,289089,2021-11-24
1848,289092,6;0;4,8;-6;4,6;-9;1,4;0;0,289092,2021-11-24
1849,289356,,,,,289356,2021-11-24
1850,289358,7;-6;-1,7;-3;5,6;0;0,3;0;8,289358,2021-11-24
1851,289630,,,,,289630,2021-11-24
1852,289633,0;0;-8,6;-1;-2,1;-5;1,12;2;4,289633,2021-11-24
1853,289896,,,,,289896,2021-11-24
1854,289899,5;-4;2,4;-6;3,6;-7;7,7;-3;0,289899,2021-11-24
1855,290163,,,,,290163,2021-11-24
1856,290171,9;-11;-2,10;2;-3,6;4;-1,6;-6;3,290171,2021-11-24
1857,290441,,,,,290441,2021-11-24
1858,290444,1;5;2,0;0;1,16;1;-7,9;2;1,290444,2021-11-24
1859,290708,,,,,290708,2021-11-24
1860,290715,7;0;4,1;-3;3,7;2;2,5;-2;8,290715,2021-11-24
1861,290989,,,,,290989,2021-11-24
1862,290992,8;-9;-2,6;8;-3,6;-3;4,1;-12;-33,290992,2021-11-24
1863,291265,,,,,291265,2021-11-24
1864,291274,1;12;28,6;19;-10,25;-11;37,-6;-9;57,291274,2021-11-24
1865,291546,,,,,291546,2021-11-24
1866,291549,-5;-4;-12,0;10;-17,37;13;-3,16;-2;0,291549,2021-11-24
1867,291828,,,,,291828,2021-11-24
1868,291831,6;2;0,15;-6;-2,3;0;-3,6;5;-5,291831,2021-11-24
1869,292109,,,,,292109,2021-11-24
1870,292112,4;-4;4,4;-2;0,3;0;6,7;-1;4,292112,2021-11-24
1871,292379,,,,,292379,2021-11-24
1872,292381,7;1;0,2;1;-2,9;0;0,3;-1;-1,292381,2021-11-24
1873,292653,,,,,292653,2021-11-24
1874,292656,1;6;2,5;-1;-1,9;0;0,1;5;1,292656,2021-11-24
1875,292928,,,,,292928,2021-11-24
1876,292931,3;9;0,6;3;3,4;3;2,5;1;3,292931,2021-11-24
1877,293207,,,,,293207,2021-11-24
1878,293210,8;4;0,1;5;6,3;-1;-4,4;-3;-1,293210,2021-11-24
1879,293474,,,,,293474,2021-11-24
1880,293477,6;2;-2,4;0;0,3;0;8,9;3;-8,293477,2021-11-24
1881,293901,,,,,293901,2021-11-24
1882,293904,2;0;3,7;0;5,4;2;5,4;6;-2,293904,2021-11-24
1883,294168,,,,,294168,2021-11-24
1884,294170,4;2;0,5;3;6,6;6;0,3;3;1,294170,2021-11-24
1885,294441,,,,,294441,2021-11-24
1886,294450,3;3;0,3;2;-1,7;6;-2,5;1;0,294450,2021-11-24
1887,294719,,,,,294719,2021-11-24
1888,294722,-1;10;2,5;-3;-1,8;0;3,2;6;3,294722,2021-11-24
1889,294989,,,,,294989,2021-11-24
1890,294999,0;5;5,5;2;-3,5;2;3,0;8;4,294999,2021-11-24
1891,295268,,,,,295268,2021-11-24
1892,295271,6;-2;2,8;-4;1,2;-1;0,3;0;0,295271,2021-11-24
1893,295531,,,,,295531,2021-11-24
1894,295534,6;3;0,11;-2;-1,6;0;4,7;-6;-1,295534,2021-11-24
1895,295805,,,,,295805,2021-11-24
